,conds,hum,precipm,tempm,wspdm
2014-03-02 21:06:00,Light Rain,93.0,0.3,3.0,5.6
2014-03-02 21:54:00,Light Rain,89.0,0.5,2.8,9.3
2014-03-02 22:36:00,Light Rain,93.0,0.8,2.0,7.4
2014-03-02 22:54:00,Light Rain,89.0,1.3,2.2,13.0
2014-03-02 23:00:00,Light Rain,93.0,0.3,2.0,13.0
2014-03-02 23:04:00,Light Rain,93.0,0.3,2.0,13.0
2014-03-02 23:54:00,Light Rain,89.0,2.0,1.7,5.6
2014-03-03 00:54:00,Light Rain,85.0,2.3,0.6,9.3
2014-03-03 01:39:00,Light Rain,87.0,1.8,0.0,13.0
2014-03-03 01:54:00,Light Freezing Rain,92.0,2.3,0.0,9.3
2014-03-03 02:26:00,Light Freezing Rain,93.0,1.0,0.0,11.1
2014-03-03 02:54:00,Light Freezing Rain,89.0,1.8,-0.6,14.8
2014-03-03 03:16:00,Light Snow,86.0,0.8,-1.0,16.7
2014-03-03 03:25:00,Light Snow,86.0,1.3,-1.0,18.5
2014-03-03 03:39:00,Light Snow,93.0,1.5,-2.0,20.4
2014-03-03 03:54:00,Light Snow,89.0,1.8,-1.7,16.7
2014-03-03 04:28:00,Light Snow,93.0,0.8,-2.0,11.1
2014-03-03 04:33:00,Light Snow,93.0,1.0,-2.0,7.4
2014-03-03 04:54:00,Light Snow,88.0,1.5,-3.3,13.0
2014-03-03 05:54:00,Light Snow,88.0,1.0,-3.3,14.8
2014-03-03 06:20:00,Light Snow,86.0,0.5,-3.0,9.3
2014-03-03 06:54:00,Snow,85.0,1.0,-5.0,22.2
2014-03-03 07:07:00,Snow,86.0,0.3,-6.0,22.2
2014-03-03 07:37:00,Light Snow,80.0,0.8,-7.0,24.1
2014-03-03 07:54:00,Light Snow,77.0,0.8,-7.2,20.4
2014-03-03 08:06:00,Light Snow,79.0,0.3,-8.0,20.4
2014-03-03 08:20:00,Snow,79.0,0.5,-8.0,14.8
2014-03-03 08:39:00,Heavy Snow,86.0,0.8,-9.0,22.2
2014-03-03 08:54:00,Heavy Snow,84.0,1.5,-8.9,18.5
2014-03-03 09:32:00,Snow,86.0,1.0,-9.0,22.2
2014-03-03 09:54:00,Snow,81.0,1.3,-8.9,14.8
2014-03-03 10:17:00,Light Snow,79.0,0.5,-8.0,13.0
2014-03-03 10:26:00,Light Snow,73.0,0.5,-8.0,13.0
2014-03-03 10:54:00,Light Snow,71.0,0.5,-8.3,13.0
2014-03-03 11:08:00,Light Snow,73.0,0.0,-8.0,16.7
2014-03-03 11:14:00,Snow,79.0,0.0,-9.0,14.8
2014-03-03 11:39:00,Light Snow,79.0,0.3,-9.0,9.3
2014-03-03 11:54:00,Light Snow,74.0,0.3,-8.3,13.0
2014-03-03 12:09:00,Light Snow,68.0,0.3,-8.0,11.1
2014-03-03 12:22:00,Light Snow,63.0,0.3,-8.0,22.2
2014-03-03 12:54:00,Light Snow,65.0,0.3,-8.3,7.4
2014-03-03 13:41:00,Overcast,46.0,0.0,-7.0,16.7
2014-03-03 13:54:00,Overcast,46.0,0.0,-7.2,16.7
2014-03-03 14:54:00,Mostly Cloudy,50.0,,-7.2,16.7
2014-03-03 15:54:00,Mostly Cloudy,47.0,,-7.2,16.7
2014-03-03 16:54:00,Mostly Cloudy,48.0,,-6.7,13.0
2014-03-03 17:54:00,Mostly Cloudy,47.0,,-7.2,16.7
2014-03-03 18:54:00,Mostly Cloudy,48.0,,-7.8,7.4
2014-03-03 19:54:00,Scattered Clouds,54.0,,-10.0,5.6
2014-03-03 20:54:00,Scattered Clouds,70.0,,-12.2,0.0
2014-03-03 21:54:00,Partly Cloudy,64.0,,-11.1,7.4
2014-03-03 22:54:00,Clear,73.0,,-13.9,5.6
2014-03-03 23:54:00,Clear,83.0,,-14.4,5.6
2014-03-04 00:54:00,Clear,76.0,,-14.4,0.0
2014-03-04 01:54:00,Partly Cloudy,83.0,,-14.4,0.0
2014-03-04 02:54:00,Scattered Clouds,80.0,,-14.4,0.0
2014-03-04 03:54:00,Mostly Cloudy,80.0,,-14.4,5.6
2014-03-04 04:54:00,Overcast,73.0,,-12.8,7.4
2014-03-04 05:54:00,Mostly Cloudy,84.0,,-15.6,5.6
2014-03-04 06:54:00,Mostly Cloudy,73.0,,-13.3,0.0
2014-03-04 07:54:00,Mostly Cloudy,49.0,,-8.9,13.0
2014-03-04 08:54:00,Overcast,48.0,,-7.8,9.3
2014-03-04 09:54:00,Overcast,43.0,,-7.2,9.3
2014-03-04 10:54:00,Overcast,44.0,,-6.7,5.6
2014-03-04 11:54:00,Mostly Cloudy,42.0,,-5.6,5.6
2014-03-04 12:54:00,Mostly Cloudy,42.0,,-5.0,0.0
2014-03-04 13:54:00,Mostly Cloudy,35.0,,-3.3,0.0
2014-03-04 14:54:00,Mostly Cloudy,27.0,,-2.2,5.6
2014-03-04 15:54:00,Scattered Clouds,30.0,,-2.2,5.6
2014-03-04 16:54:00,Mostly Cloudy,32.0,,-1.7,5.6
2014-03-04 17:54:00,Mostly Cloudy,53.0,,-3.9,9.3
2014-03-04 18:54:00,Mostly Cloudy,58.0,,-5.0,0.0
2014-03-04 19:54:00,Mostly Cloudy,63.0,,-5.6,0.0
2014-03-04 20:54:00,Mostly Cloudy,68.0,,-6.1,0.0
2014-03-04 21:54:00,Mostly Cloudy,66.0,,-5.6,0.0
2014-03-04 22:54:00,Mostly Cloudy,77.0,,-7.2,0.0
2014-03-04 23:54:00,Overcast,77.0,,-7.2,0.0
2014-03-05 00:54:00,Overcast,77.0,,-7.2,0.0
2014-03-05 01:54:00,Mostly Cloudy,77.0,,-7.2,0.0
2014-03-05 02:54:00,Mostly Cloudy,84.0,,-8.3,0.0
2014-03-05 03:54:00,Overcast,84.0,,-8.3,0.0
2014-03-05 04:54:00,Mostly Cloudy,84.0,,-8.3,0.0
2014-03-05 05:54:00,Mostly Cloudy,88.0,,-8.9,0.0
2014-03-05 06:54:00,Mostly Cloudy,88.0,,-8.9,0.0
2014-03-05 07:54:00,Mostly Cloudy,75.0,,-5.6,0.0
2014-03-05 08:54:00,Mostly Cloudy,56.0,,-1.7,0.0
2014-03-05 09:54:00,Mostly Cloudy,40.0,,0.0,0.0
2014-03-05 10:54:00,Mostly Cloudy,42.0,,0.6,0.0
2014-03-05 11:54:00,Mostly Cloudy,32.0,,3.3,0.0
2014-03-05 12:54:00,Mostly Cloudy,30.0,,3.9,7.4
2014-03-05 13:54:00,Mostly Cloudy,28.0,,5.0,9.3
2014-03-05 14:54:00,Mostly Cloudy,26.0,,6.1,13.0
2014-03-05 15:54:00,Scattered Clouds,35.0,,5.0,13.0
2014-03-05 16:54:00,Scattered Clouds,41.0,,3.9,14.8
2014-03-05 17:54:00,Scattered Clouds,44.0,,2.8,13.0
2014-03-05 18:54:00,Partly Cloudy,36.0,,2.8,13.0
2014-03-05 19:54:00,Partly Cloudy,34.0,,2.2,14.8
2014-03-05 20:54:00,Scattered Clouds,38.0,,1.1,13.0
2014-03-05 21:54:00,Scattered Clouds,42.0,,0.6,16.7
2014-03-05 22:54:00,Scattered Clouds,45.0,,0.0,16.7
2014-03-05 23:54:00,Mostly Cloudy,49.0,,-1.7,22.2
2014-03-06 00:54:00,Mostly Cloudy,49.0,,-2.2,11.1
2014-03-06 01:54:00,Mostly Cloudy,51.0,,-2.8,11.1
2014-03-06 02:54:00,Mostly Cloudy,51.0,,-3.9,13.0
2014-03-06 03:54:00,Mostly Cloudy,55.0,,-5.0,14.8
2014-03-06 04:54:00,Scattered Clouds,55.0,,-5.0,16.7
2014-03-06 05:54:00,Mostly Cloudy,58.0,,-5.0,18.5
2014-03-06 06:54:00,Mostly Cloudy,60.0,,-5.6,18.5
2014-03-06 07:54:00,Overcast,58.0,,-5.0,16.7
2014-03-06 08:54:00,Overcast,57.0,,-4.4,16.7
2014-03-06 09:54:00,Overcast,55.0,,-3.3,14.8
2014-03-06 10:54:00,Mostly Cloudy,58.0,,-2.8,18.5
2014-03-06 11:21:00,Overcast,59.0,,-3.0,13.0
2014-03-06 11:54:00,Mostly Cloudy,54.0,,-1.7,22.2
2014-03-06 12:20:00,Mostly Cloudy,59.0,,-2.0,22.2
2014-03-06 12:54:00,Mostly Cloudy,51.0,,-1.1,20.4
2014-03-06 13:54:00,Mostly Cloudy,51.0,,-1.1,16.7
2014-03-06 14:54:00,Mostly Cloudy,52.0,,-0.6,16.7
2014-03-06 15:54:00,Overcast,52.0,,-0.6,16.7
2014-03-06 16:54:00,Overcast,54.0,,-0.6,18.5
2014-03-06 17:54:00,Overcast,52.0,,-0.6,16.7
2014-03-06 18:54:00,Overcast,54.0,,-0.6,16.7
2014-03-06 19:54:00,Overcast,54.0,,-0.6,14.8
2014-03-06 20:54:00,Mostly Cloudy,61.0,,-1.1,20.4
2014-03-06 21:54:00,Mostly Cloudy,66.0,,-1.1,20.4
2014-03-06 22:54:00,Overcast,66.0,,-1.1,22.2
2014-03-06 23:54:00,Overcast,72.0,,-1.7,22.2
2014-03-07 00:54:00,Overcast,72.0,,-1.7,16.7
2014-03-07 01:54:00,Overcast,72.0,,-1.7,18.5
2014-03-07 02:54:00,Overcast,72.0,,-1.7,16.7
2014-03-07 03:54:00,Overcast,72.0,,-1.7,16.7
2014-03-07 04:54:00,Overcast,72.0,,-1.7,14.8
2014-03-07 05:54:00,Overcast,69.0,,-1.1,20.4
2014-03-07 06:54:00,Overcast,72.0,,-1.1,16.7
2014-03-07 07:54:00,Overcast,72.0,,-1.1,18.5
2014-03-07 08:54:00,Overcast,69.0,,0.0,20.4
2014-03-07 09:54:00,Overcast,70.0,,1.0,20.4
2014-03-07 10:54:00,Overcast,67.0,,2.2,20.4
2014-03-07 11:54:00,Overcast,68.0,,3.3,22.2
2014-03-07 12:54:00,Mostly Cloudy,65.0,,4.4,20.4
2014-03-07 13:54:00,Mostly Cloudy,60.0,,4.4,13.0
2014-03-07 14:54:00,Mostly Cloudy,60.0,,5.0,13.0
2014-03-07 15:54:00,Mostly Cloudy,57.0,,5.0,13.0
2014-03-07 16:54:00,Mostly Cloudy,55.0,,5.0,16.7
2014-03-07 17:54:00,Mostly Cloudy,55.0,,4.4,11.1
2014-03-07 18:54:00,Mostly Cloudy,60.0,,3.9,9.3
2014-03-07 19:54:00,Mostly Cloudy,62.0,,2.8,9.3
2014-03-07 20:54:00,Mostly Cloudy,62.0,,2.8,14.8
2014-03-07 21:54:00,Mostly Cloudy,62.0,,2.8,11.1
2014-03-07 22:54:00,Mostly Cloudy,60.0,,3.3,11.1
2014-03-07 23:54:00,Mostly Cloudy,59.0,,2.8,7.4
2014-03-08 00:06:00,Scattered Clouds,65.0,,2.0,9.3
2014-03-08 00:54:00,Partly Cloudy,61.0,,1.7,5.6
2014-03-08 01:54:00,Partly Cloudy,66.0,,0.6,5.6
2014-03-08 02:54:00,Partly Cloudy,73.0,,0.0,7.4
2014-03-08 03:54:00,Partly Cloudy,78.0,,-1.7,0.0
2014-03-08 04:54:00,Clear,85.0,,-2.8,0.0
2014-03-08 05:54:00,Clear,81.0,,-2.2,7.4
2014-03-08 06:54:00,Partly Cloudy,82.0,,-1.7,9.3
2014-03-08 07:54:00,Scattered Clouds,67.0,,2.2,11.1
2014-03-08 08:54:00,Mostly Cloudy,56.0,,6.1,7.4
2014-03-08 09:54:00,Mostly Cloudy,50.0,,10.6,14.8
2014-03-08 10:54:00,Mostly Cloudy,45.0,,12.8,13.0
2014-03-08 11:54:00,Mostly Cloudy,42.0,,14.4,13.0
2014-03-08 12:54:00,Scattered Clouds,36.0,,15.6,18.5
2014-03-08 13:45:00,Mostly Cloudy,36.0,,16.0,29.6
2014-03-08 13:54:00,Mostly Cloudy,38.0,,15.0,27.8
2014-03-08 14:54:00,Mostly Cloudy,35.0,,16.1,25.9
2014-03-08 15:54:00,Scattered Clouds,36.0,,15.6,24.1
2014-03-08 16:54:00,Mostly Cloudy,38.0,,15.6,11.1
2014-03-08 17:54:00,Mostly Cloudy,40.0,,13.9,7.4
2014-03-08 18:54:00,Overcast,50.0,,11.1,0.0
2014-03-08 19:54:00,Mostly Cloudy,49.0,,11.1,7.4
2014-03-08 20:54:00,Mostly Cloudy,50.0,,10.0,0.0
2014-03-08 21:54:00,Overcast,56.0,,8.9,0.0
2014-03-08 22:54:00,Overcast,54.0,,8.9,0.0
2014-03-08 23:54:00,Overcast,61.0,,8.3,0.0
2014-03-09 00:54:00,Overcast,52.0,,9.4,9.3
2014-03-09 01:54:00,Overcast,54.0,,8.9,5.6
2014-03-09 03:54:00,Haze,59.0,,8.3,7.4
2014-03-09 04:54:00,Haze,61.0,,7.8,14.8
2014-03-09 05:54:00,Overcast,60.0,,7.2,18.5
2014-03-09 06:54:00,Overcast,58.0,,6.1,16.7
2014-03-09 07:54:00,Scattered Clouds,53.0,,5.0,16.7
2014-03-09 08:54:00,Partly Cloudy,51.0,,5.0,22.2
2014-03-09 09:54:00,Partly Cloudy,51.0,,5.6,14.8
2014-03-09 10:54:00,Partly Cloudy,43.0,,6.1,22.2
2014-03-09 11:54:00,Partly Cloudy,37.0,,6.7,24.1
2014-03-09 12:54:00,Clear,33.0,,7.2,20.4
2014-03-09 13:54:00,Clear,31.0,,7.8,18.5
2014-03-09 14:54:00,Partly Cloudy,29.0,,8.3,24.1
2014-03-09 15:54:00,Scattered Clouds,25.0,,8.3,18.5
2014-03-09 16:54:00,Mostly Cloudy,29.0,,7.8,22.2
2014-03-09 17:54:00,Mostly Cloudy,27.0,,7.2,18.5
2014-03-09 18:54:00,Scattered Clouds,30.0,,6.1,9.3
2014-03-09 19:54:00,Mostly Cloudy,32.0,,5.6,5.6
2014-03-09 20:54:00,Overcast,35.0,,5.0,7.4
2014-03-09 21:54:00,Overcast,35.0,,5.0,5.6
2014-03-09 22:54:00,Mostly Cloudy,46.0,,2.8,0.0
2014-03-09 23:54:00,Overcast,44.0,,2.8,9.3
2014-03-10 00:54:00,Overcast,46.0,,2.8,5.6
2014-03-10 00:54:00,Overcast,46.0,,2.8,5.6
2014-03-10 01:54:00,Mostly Cloudy,42.0,,2.8,5.6
2014-03-10 02:54:00,Overcast,45.0,,3.3,7.4
2014-03-10 03:54:00,Overcast,45.0,,3.3,9.3
2014-03-10 04:54:00,Overcast,47.0,,3.3,11.1
2014-03-10 05:54:00,Overcast,48.0,,3.3,7.4
2014-03-10 06:54:00,Mostly Cloudy,49.0,,3.9,5.6
2014-03-10 07:54:00,Mostly Cloudy,50.0,,3.9,0.0
2014-03-10 08:54:00,Mostly Cloudy,51.0,,5.0,7.4
2014-03-10 09:54:00,Mostly Cloudy,51.0,,6.1,9.3
2014-03-10 10:54:00,Mostly Cloudy,49.0,,6.7,9.3
2014-03-10 11:54:00,Mostly Cloudy,49.0,,7.2,9.3
2014-03-10 12:54:00,Mostly Cloudy,46.0,,8.3,13.0
2014-03-10 13:54:00,Mostly Cloudy,43.0,,10.0,16.7
2014-03-10 14:54:00,Scattered Clouds,33.0,,13.3,16.7
2014-03-10 15:54:00,Scattered Clouds,32.0,,13.9,14.8
2014-03-10 16:54:00,Scattered Clouds,29.0,,15.0,14.8
2014-03-10 17:54:00,Scattered Clouds,28.0,,15.0,14.8
2014-03-10 18:54:00,Scattered Clouds,30.0,,13.9,13.0
2014-03-10 19:54:00,Scattered Clouds,34.0,,12.2,5.6
2014-03-10 20:54:00,Scattered Clouds,41.0,,10.0,0.0
2014-03-10 21:54:00,Partly Cloudy,41.0,,10.0,0.0
2014-03-10 22:54:00,Partly Cloudy,39.0,,10.6,7.4
2014-03-10 23:54:00,Partly Cloudy,43.0,,9.4,5.6
2014-03-11 00:54:00,Partly Cloudy,43.0,,9.4,7.4
2014-03-11 01:54:00,Scattered Clouds,46.0,,8.3,7.4
2014-03-11 02:54:00,Mostly Cloudy,55.0,,6.7,7.4
2014-03-11 03:54:00,Mostly Cloudy,58.0,,6.1,5.6
2014-03-11 04:54:00,Mostly Cloudy,58.0,,6.1,0.0
2014-03-11 05:54:00,Mostly Cloudy,58.0,,6.7,5.6
2014-03-11 06:54:00,Mostly Cloudy,48.0,,9.4,11.1
2014-03-11 07:54:00,Mostly Cloudy,50.0,,8.9,0.0
2014-03-11 08:54:00,Mostly Cloudy,54.0,,8.9,5.6
2014-03-11 09:54:00,Mostly Cloudy,54.0,,10.0,0.0
2014-03-11 10:54:00,Overcast,50.0,,11.1,5.6
2014-03-11 11:54:00,Mostly Cloudy,44.0,,14.4,0.0
2014-03-11 12:54:00,Mostly Cloudy,38.0,,16.7,9.3
2014-03-11 13:54:00,Mostly Cloudy,38.0,,17.2,9.3
2014-03-11 14:54:00,Mostly Cloudy,36.0,,18.3,0.0
2014-03-11 15:54:00,Mostly Cloudy,34.0,,18.3,14.8
2014-03-11 16:54:00,Mostly Cloudy,32.0,,19.4,13.0
2014-03-11 17:54:00,Mostly Cloudy,33.0,,18.9,0.0
2014-03-11 18:54:00,Mostly Cloudy,41.0,,16.1,0.0
2014-03-11 19:54:00,Scattered Clouds,41.0,,15.6,5.6
2014-03-11 20:54:00,Scattered Clouds,54.0,,11.1,5.6
2014-03-11 21:54:00,Scattered Clouds,61.0,,9.4,0.0
2014-03-11 22:54:00,Partly Cloudy,54.0,,10.6,0.0
2014-03-11 23:54:00,Partly Cloudy,66.0,,7.8,0.0
2014-03-12 00:54:00,Scattered Clouds,73.0,,6.7,0.0
2014-03-12 01:54:00,Mostly Cloudy,73.0,,6.7,0.0
2014-03-12 02:54:00,Mostly Cloudy,76.0,,5.6,0.0
2014-03-12 03:54:00,Mostly Cloudy,79.0,,5.0,0.0
2014-03-12 04:54:00,Overcast,83.0,,4.4,0.0
2014-03-12 05:54:00,Mostly Cloudy,79.0,,5.0,0.0
2014-03-12 06:54:00,Mostly Cloudy,79.0,,5.0,0.0
2014-03-12 07:54:00,Overcast,82.0,,5.0,0.0
2014-03-12 08:54:00,Overcast,76.0,,7.2,0.0
2014-03-12 09:54:00,Overcast,68.0,,8.9,0.0
2014-03-12 10:54:00,Mostly Cloudy,57.0,,11.7,5.6
2014-03-12 11:54:00,Overcast,46.0,,15.0,14.8
2014-03-12 12:54:00,Overcast,38.0,,18.9,29.6
2014-03-12 13:54:00,Overcast,47.0,,19.4,29.6
2014-03-12 14:54:00,Overcast,52.0,,19.4,44.4
2014-03-12 15:54:00,Light Rain,63.0,0.0,18.3,35.2
2014-03-12 16:14:00,Overcast,64.0,0.0,18.0,29.6
2014-03-12 16:54:00,Mostly Cloudy,65.0,0.0,18.3,27.8
2014-03-12 17:54:00,Mostly Cloudy,68.0,,18.3,27.8
2014-03-12 18:54:00,Light Rain,80.0,0.5,16.7,24.1
2014-03-12 18:57:00,Light Rain,82.0,0.3,16.0,29.6
2014-03-12 18:59:00,Heavy Rain,82.0,0.8,16.0,20.4
2014-03-12 19:54:00,Mostly Cloudy,69.0,2.0,13.3,46.3
2014-03-12 20:54:00,Scattered Clouds,56.0,,7.2,40.7
2014-03-12 21:54:00,Mostly Cloudy,55.0,,4.4,46.3
2014-03-12 22:54:00,Mostly Cloudy,54.0,,1.7,33.3
2014-03-12 23:54:00,Scattered Clouds,56.0,,0.0,29.6
2014-03-13 00:54:00,Partly Cloudy,54.0,,-0.6,29.6
2014-03-13 01:54:00,Scattered Clouds,54.0,,-1.7,44.4
2014-03-13 02:54:00,Scattered Clouds,53.0,,-2.2,40.7
2014-03-13 03:54:00,Partly Cloudy,49.0,,-3.3,48.2
2014-03-13 04:54:00,Scattered Clouds,53.0,,-3.9,33.3
2014-03-13 05:54:00,Mostly Cloudy,58.0,,-3.9,35.2
2014-03-13 06:54:00,Mostly Cloudy,53.0,,-5.6,33.3
2014-03-13 07:54:00,Partly Cloudy,46.0,,-6.7,46.3
2014-03-13 08:54:00,Partly Cloudy,44.0,,-6.1,27.8
2014-03-13 09:54:00,Partly Cloudy,40.0,,-5.6,31.5
2014-03-13 10:54:00,Partly Cloudy,31.0,,-3.9,33.3
2014-03-13 11:54:00,Partly Cloudy,31.0,,-3.3,33.3
2014-03-13 12:54:00,Partly Cloudy,29.0,,-2.2,40.7
2014-03-13 13:54:00,Partly Cloudy,28.0,,-1.1,35.2
2014-03-13 14:54:00,Partly Cloudy,24.0,,0.6,35.2
2014-03-13 15:54:00,Partly Cloudy,26.0,,0.6,35.2
2014-03-13 16:54:00,Clear,24.0,,0.6,31.5
2014-03-13 17:54:00,Partly Cloudy,27.0,,0.0,31.5
2014-03-13 18:54:00,Clear,29.0,,-1.1,27.8
2014-03-13 19:54:00,Clear,30.0,,-1.1,16.7
2014-03-13 20:54:00,Clear,35.0,,-1.7,18.5
2014-03-13 21:54:00,Clear,38.0,,-2.2,16.7
2014-03-13 22:54:00,Clear,39.0,,-2.8,11.1
2014-03-13 23:54:00,Clear,41.0,,-3.3,7.4
2014-03-14 00:54:00,Clear,46.0,,-4.4,5.6
2014-03-14 01:54:00,Clear,43.0,,-3.9,7.4
2014-03-14 02:54:00,Partly Cloudy,55.0,,-5.6,7.4
2014-03-14 03:54:00,Mostly Cloudy,51.0,,-3.9,0.0
2014-03-14 04:54:00,Mostly Cloudy,49.0,,-3.9,0.0
2014-03-14 05:54:00,Overcast,51.0,,-3.3,0.0
2014-03-14 06:54:00,Mostly Cloudy,45.0,,-2.2,5.6
2014-03-14 07:54:00,Mostly Cloudy,45.0,,-2.2,7.4
2014-03-14 08:54:00,Mostly Cloudy,42.0,,-0.6,11.1
2014-03-14 09:54:00,Mostly Cloudy,40.0,,0.0,13.0
2014-03-14 10:54:00,Mostly Cloudy,37.0,,1.1,7.4
2014-03-14 11:54:00,Mostly Cloudy,29.0,,4.4,14.8
2014-03-14 12:54:00,Mostly Cloudy,24.0,,7.8,18.5
2014-03-14 13:54:00,Mostly Cloudy,21.0,,10.0,20.4
2014-03-14 14:54:00,Scattered Clouds,22.0,,11.1,18.5
2014-03-14 15:54:00,Mostly Cloudy,22.0,,12.2,13.0
2014-03-14 16:54:00,Mostly Cloudy,35.0,,10.0,18.5
2014-03-14 17:54:00,Mostly Cloudy,38.0,,9.4,16.7
2014-03-14 18:54:00,Mostly Cloudy,44.0,,7.8,13.0
2014-03-14 19:54:00,Mostly Cloudy,49.0,,6.7,13.0
2014-03-14 20:54:00,Overcast,48.0,,7.2,14.8
2014-03-14 21:54:00,Overcast,44.0,,7.8,11.1
2014-03-14 22:54:00,Mostly Cloudy,44.0,,7.8,9.3
2014-03-14 23:54:00,Overcast,44.0,,7.2,0.0
2014-03-15 00:54:00,Overcast,29.0,,10.6,16.7
2014-03-15 01:54:00,Overcast,26.0,,11.7,14.8
2014-03-15 02:54:00,Overcast,27.0,,11.7,24.1
2014-03-15 03:54:00,Overcast,27.0,,11.7,24.1
2014-03-15 04:54:00,Mostly Cloudy,30.0,,11.1,16.7
2014-03-15 05:54:00,Scattered Clouds,31.0,,10.6,16.7
2014-03-15 06:54:00,Mostly Cloudy,33.0,,10.6,16.7
2014-03-15 07:54:00,Mostly Cloudy,36.0,,10.0,14.8
2014-03-15 08:54:00,Mostly Cloudy,38.0,,10.0,11.1
2014-03-15 09:54:00,Mostly Cloudy,34.0,,11.7,16.7
2014-03-15 10:54:00,Mostly Cloudy,35.0,,14.4,25.9
2014-03-15 11:54:00,Mostly Cloudy,33.0,,15.6,22.2
2014-03-15 12:54:00,Mostly Cloudy,32.0,,16.1,22.2
2014-03-15 13:54:00,Scattered Clouds,27.0,,16.1,22.2
2014-03-15 14:54:00,Scattered Clouds,19.0,,17.8,27.8
2014-03-15 15:54:00,Scattered Clouds,17.0,,17.8,37.0
2014-03-15 16:54:00,Scattered Clouds,16.0,,17.8,27.8
2014-03-15 17:54:00,Scattered Clouds,18.0,,16.7,22.2
2014-03-15 18:54:00,Partly Cloudy,21.0,,15.0,11.1
2014-03-15 19:54:00,Clear,24.0,,13.3,9.3
2014-03-15 20:54:00,Clear,29.0,,11.7,7.4
2014-03-15 21:54:00,Clear,30.0,,11.1,7.4
2014-03-15 22:54:00,Clear,34.0,,8.9,5.6
2014-03-15 23:54:00,Clear,40.0,,7.2,5.6
2014-03-16 00:54:00,Clear,49.0,,4.4,0.0
