TYPE,DATE,START TIME,END TIME,USAGE,UNITS,COST,NOTES
Electric usage,4/21/14,17:00,17:59,0.16,kWh,$0.02 ,
Electric usage,4/21/14,18:00,18:59,0.16,kWh,$0.02 ,
Electric usage,4/21/14,19:00,19:59,0.35,kWh,$0.05 ,
Electric usage,4/21/14,20:00,20:59,0.3,kWh,$0.04 ,
Electric usage,4/21/14,21:00,21:59,0.26,kWh,$0.03 ,
Electric usage,4/21/14,22:00,22:59,0.42,kWh,$0.06 ,
Electric usage,4/21/14,23:00,23:59,0.16,kWh,$0.02 ,
Electric usage,4/22/14,0:00,0:59,0.16,kWh,$0.02 ,
Electric usage,4/22/14,1:00,1:59,0.17,kWh,$0.02 ,
Electric usage,4/22/14,2:00,2:59,0.17,kWh,$0.02 ,
Electric usage,4/22/14,3:00,3:59,0.16,kWh,$0.02 ,
Electric usage,4/22/14,4:00,4:59,0.14,kWh,$0.02 ,
Electric usage,4/22/14,5:00,5:59,0.16,kWh,$0.02 ,
Electric usage,4/22/14,6:00,6:59,0.53,kWh,$0.07 ,
Electric usage,4/22/14,7:00,7:59,0.18,kWh,$0.02 ,
Electric usage,4/22/14,8:00,8:59,0.17,kWh,$0.02 ,
Electric usage,4/22/14,12:00,12:59,0.16,kWh,$0.02 ,
Electric usage,4/22/14,13:00,13:59,0.14,kWh,$0.02 ,
Electric usage,4/22/14,14:00,14:59,0.17,kWh,$0.02 ,
Electric usage,4/22/14,15:00,15:59,0.17,kWh,$0.02 ,
Electric usage,4/22/14,17:00,17:59,0.14,kWh,$0.02 ,
Electric usage,4/22/14,20:00,20:59,0.51,kWh,$0.07 ,
Electric usage,4/22/14,21:00,21:59,0.5,kWh,$0.07 ,
Electric usage,4/22/14,22:00,22:59,0.43,kWh,$0.06 ,
Electric usage,4/22/14,23:00,23:59,0.19,kWh,$0.02 ,
