,conds,hum,precipm,tempm,wspdm
2014-11-04 13:54:00,Mostly Cloudy,26.0,,20.6,5.6
2014-11-04 14:54:00,Overcast,28.0,,19.4,5.6
2014-11-04 15:54:00,Mostly Cloudy,52.0,,17.2,9.3
2014-11-04 16:54:00,Overcast,55.0,,15.6,5.6
2014-11-04 17:54:00,Mostly Cloudy,62.0,,13.9,0.0
2014-11-04 18:54:00,Overcast,59.0,,13.9,0.0
2014-11-04 19:54:00,Overcast,67.0,,12.8,0.0
2014-11-04 20:54:00,Overcast,53.0,,13.9,0.0
2014-11-04 21:54:00,Overcast,62.0,,12.8,0.0
2014-11-04 22:54:00,Overcast,42.0,,15.0,0.0
2014-11-04 23:54:00,Mostly Cloudy,38.0,,15.6,9.3
2014-11-05 00:54:00,Scattered Clouds,36.0,,15.6,13.0
2014-11-05 01:54:00,Mostly Cloudy,39.0,,15.0,9.3
2014-11-05 02:54:00,Mostly Cloudy,45.0,,13.3,5.6
2014-11-05 03:54:00,Mostly Cloudy,51.0,,12.2,7.4
2014-11-05 04:54:00,Mostly Cloudy,52.0,,11.7,0.0
2014-11-05 05:54:00,Mostly Cloudy,52.0,,11.7,7.4
2014-11-05 06:54:00,Overcast,52.0,,11.7,5.6
2014-11-05 07:54:00,Overcast,51.0,,12.8,7.4
2014-11-05 08:54:00,Overcast,53.0,,13.3,5.6
2014-11-05 09:54:00,Overcast,46.0,,15.6,5.6
2014-11-05 10:54:00,Overcast,41.0,,17.8,7.4
2014-11-05 11:54:00,Overcast,39.0,,19.4,11.1
2014-11-05 12:54:00,Overcast,44.0,,19.4,11.1
2014-11-05 13:54:00,Overcast,47.0,,18.9,11.1
2014-11-05 14:54:00,Overcast,47.0,,18.9,11.1
2014-11-05 15:54:00,Overcast,56.0,,17.2,9.3
2014-11-05 16:54:00,Overcast,60.0,0.0,16.1,7.4
2014-11-05 17:54:00,Overcast,58.0,,16.7,5.6
2014-11-05 18:54:00,Overcast,70.0,,14.4,0.0
2014-11-05 19:54:00,Overcast,72.0,,13.9,0.0
2014-11-05 20:54:00,Light Rain,74.0,0.0,13.9,0.0
2014-11-05 21:54:00,Light Rain,89.0,0.0,12.8,0.0
2014-11-05 22:54:00,Light Rain,97.0,0.8,12.2,0.0
2014-11-05 23:54:00,Light Rain,93.0,0.5,12.8,5.6
2014-11-06 00:54:00,Light Rain,97.0,1.0,12.2,0.0
2014-11-06 01:54:00,Light Rain,93.0,0.8,12.2,13.0
2014-11-06 02:54:00,Light Rain,93.0,0.8,11.7,9.3
2014-11-06 03:20:00,Light Rain,100.0,0.5,11.0,9.3
2014-11-06 03:25:00,Light Rain,100.0,0.8,11.0,9.3
2014-11-06 03:54:00,Light Rain,97.0,1.5,11.1,7.4
2014-11-06 04:14:00,Light Rain,100.0,0.8,11.0,13.0
2014-11-06 04:51:00,Light Rain,100.0,1.5,11.0,14.8
2014-11-06 04:54:00,Light Rain,97.0,1.5,11.1,14.8
2014-11-06 05:03:00,Light Rain,100.0,0.3,11.0,14.8
2014-11-06 05:16:00,Light Rain,94.0,0.8,11.0,14.8
2014-11-06 05:54:00,Rain,96.0,2.5,10.6,9.3
2014-11-06 06:31:00,Rain,94.0,2.0,11.0,14.8
2014-11-06 06:41:00,Light Rain,88.0,2.3,11.0,18.5
2014-11-06 06:44:00,Light Rain,88.0,2.3,11.0,14.8
2014-11-06 06:54:00,Light Rain,96.0,2.8,10.0,14.8
2014-11-06 07:54:00,Overcast,93.0,0.5,10.0,9.3
2014-11-06 08:54:00,Overcast,96.0,,10.0,5.6
2014-11-06 09:18:00,Overcast,88.0,,11.0,5.6
2014-11-06 09:54:00,Overcast,89.0,,11.1,7.4
2014-11-06 10:54:00,Overcast,93.0,,11.7,0.0
2014-11-06 11:20:00,Overcast,94.0,,12.0,0.0
2014-11-06 11:54:00,Overcast,89.0,,12.8,0.0
2014-11-06 12:32:00,Mostly Cloudy,94.0,,13.0,0.0
2014-11-06 12:54:00,Haze,84.0,,14.4,0.0
2014-11-06 13:54:00,Mostly Cloudy,78.0,,15.6,0.0
2014-11-06 14:38:00,Light Rain,82.0,0.3,15.0,9.3
2014-11-06 14:54:00,Light Rain,89.0,1.0,13.9,7.4
2014-11-06 15:22:00,Overcast,94.0,0.8,13.0,14.8
2014-11-06 15:51:00,Overcast,94.0,0.8,13.0,5.6
2014-11-06 15:54:00,Overcast,93.0,0.8,13.3,5.6
2014-11-06 16:06:00,Overcast,94.0,,13.0,7.4
2014-11-06 16:25:00,Overcast,94.0,,13.0,7.4
2014-11-06 16:54:00,Mostly Cloudy,90.0,,13.3,11.1
2014-11-06 17:15:00,Overcast,94.0,,13.0,9.3
2014-11-06 17:54:00,Overcast,89.0,,12.8,5.6
2014-11-06 18:07:00,Overcast,88.0,,13.0,0.0
2014-11-06 18:23:00,Light Rain,94.0,0.3,12.0,0.0
2014-11-06 18:54:00,Overcast,93.0,0.8,12.2,5.6
2014-11-06 19:18:00,Overcast,94.0,,12.0,0.0
2014-11-06 19:54:00,Overcast,97.0,,12.2,0.0
2014-11-06 20:46:00,Mostly Cloudy,94.0,,12.0,9.3
2014-11-06 20:54:00,Overcast,90.0,,12.2,13.0
2014-11-06 21:54:00,Overcast,83.0,,11.1,5.6
2014-11-06 22:54:00,Mostly Cloudy,80.0,,10.0,14.8
2014-11-06 23:54:00,Scattered Clouds,86.0,,8.3,9.3
2014-11-07 00:54:00,Scattered Clouds,83.0,,8.3,5.6
2014-11-07 01:54:00,Mostly Cloudy,77.0,,8.9,7.4
2014-11-07 02:54:00,Overcast,71.0,,10.0,20.4
2014-11-07 03:54:00,Scattered Clouds,74.0,0.0,9.4,14.8
2014-11-07 04:54:00,Scattered Clouds,79.0,,7.8,13.0
2014-11-07 05:54:00,Scattered Clouds,80.0,,7.2,14.8
2014-11-07 06:54:00,Scattered Clouds,76.0,,7.2,16.7
2014-11-07 07:54:00,Scattered Clouds,69.0,,9.4,13.0
2014-11-07 08:54:00,Scattered Clouds,66.0,,10.6,22.2
2014-11-07 09:54:00,Scattered Clouds,59.0,,11.7,24.1
2014-11-07 10:54:00,Scattered Clouds,45.0,,12.2,31.5
2014-11-07 11:54:00,Scattered Clouds,41.0,,11.7,29.6
2014-11-07 12:54:00,Scattered Clouds,38.0,,12.2,31.5
2014-11-07 13:54:00,Mostly Cloudy,39.0,,10.6,31.5
2014-11-07 14:54:00,Scattered Clouds,38.0,,10.6,29.6
2014-11-07 15:54:00,Scattered Clouds,41.0,,10.0,18.5
2014-11-07 16:54:00,Scattered Clouds,46.0,,8.3,25.9
2014-11-07 17:54:00,Scattered Clouds,49.0,,7.2,22.2
2014-11-07 18:54:00,Scattered Clouds,49.0,,6.7,25.9
2014-11-07 19:54:00,Partly Cloudy,51.0,,6.1,18.5
2014-11-07 20:54:00,Partly Cloudy,55.0,,5.0,13.0
2014-11-07 21:54:00,Partly Cloudy,62.0,,3.9,9.3
2014-11-07 22:54:00,Clear,65.0,,3.3,9.3
2014-11-07 23:54:00,Clear,67.0,,2.8,11.1
2014-11-08 00:54:00,Clear,70.0,,1.7,9.3
2014-11-08 01:54:00,Partly Cloudy,72.0,,1.7,5.6
2014-11-08 02:54:00,Scattered Clouds,75.0,,0.6,5.6
2014-11-08 03:54:00,Partly Cloudy,75.0,,0.0,7.4
2014-11-08 04:54:00,Clear,72.0,,0.6,5.6
2014-11-08 05:54:00,Partly Cloudy,75.0,,0.0,0.0
2014-11-08 06:54:00,Scattered Clouds,73.0,,0.0,0.0
2014-11-08 07:54:00,Scattered Clouds,70.0,,2.2,0.0
2014-11-08 08:54:00,Scattered Clouds,53.0,,5.6,5.6
2014-11-08 09:54:00,Scattered Clouds,47.0,,6.7,7.4
2014-11-08 10:54:00,Mostly Cloudy,44.0,,7.8,11.1
2014-11-08 11:54:00,Mostly Cloudy,42.0,,8.3,14.8
2014-11-08 12:54:00,Mostly Cloudy,41.0,,9.4,7.4
2014-11-08 13:54:00,Mostly Cloudy,39.0,,9.4,13.0
2014-11-08 14:54:00,Mostly Cloudy,41.0,,9.4,7.4
2014-11-08 15:54:00,Mostly Cloudy,43.0,,9.4,7.4
2014-11-08 16:54:00,Mostly Cloudy,43.0,,9.4,5.6
2014-11-08 17:54:00,Overcast,48.0,,8.3,7.4
2014-11-08 18:54:00,Mostly Cloudy,50.0,,7.8,0.0
2014-11-08 19:54:00,Mostly Cloudy,60.0,,6.1,0.0
2014-11-08 20:54:00,Mostly Cloudy,65.0,,5.0,0.0
2014-11-08 21:54:00,Mostly Cloudy,73.0,,4.4,0.0
2014-11-08 22:54:00,Overcast,65.0,,6.1,5.6
2014-11-08 23:54:00,Overcast,63.0,,6.7,5.6
2014-11-09 00:54:00,Overcast,68.0,,6.1,0.0
2014-11-09 01:54:00,Overcast,71.0,,6.1,0.0
2014-11-09 02:54:00,Overcast,76.0,,5.6,0.0
2014-11-09 03:54:00,Overcast,79.0,,5.0,0.0
2014-11-09 04:54:00,Mostly Cloudy,79.0,,5.0,0.0
2014-11-09 05:54:00,Mostly Cloudy,86.0,,3.9,0.0
2014-11-09 06:54:00,Mostly Cloudy,89.0,,2.8,0.0
2014-11-09 07:54:00,Patches of Fog,89.0,,3.3,0.0
2014-11-09 08:54:00,Mostly Cloudy,59.0,,9.4,5.6
2014-11-09 09:54:00,Mostly Cloudy,51.0,,12.2,7.4
2014-11-09 10:54:00,Mostly Cloudy,47.0,,12.8,16.7
2014-11-09 11:54:00,Mostly Cloudy,40.0,,13.9,13.0
2014-11-09 12:54:00,Mostly Cloudy,40.0,,13.9,11.1
2014-11-09 13:54:00,Mostly Cloudy,40.0,,13.9,11.1
2014-11-09 14:54:00,Mostly Cloudy,39.0,,13.9,9.3
2014-11-09 15:54:00,Mostly Cloudy,40.0,,13.3,9.3
2014-11-09 16:54:00,Mostly Cloudy,43.0,,12.8,0.0
2014-11-09 17:54:00,Scattered Clouds,56.0,,9.4,0.0
2014-11-09 18:54:00,Partly Cloudy,68.0,,7.2,0.0
2014-11-09 19:54:00,Partly Cloudy,71.0,,6.1,0.0
2014-11-09 20:54:00,Partly Cloudy,76.0,,5.0,0.0
2014-11-09 21:54:00,Clear,82.0,,3.9,0.0
2014-11-09 22:54:00,Clear,86.0,,3.9,0.0
2014-11-09 23:54:00,Clear,89.0,,2.8,0.0
2014-11-10 00:54:00,Scattered Clouds,86.0,,3.3,0.0
2014-11-10 01:54:00,Partly Cloudy,89.0,,2.8,0.0
2014-11-10 02:54:00,Clear,92.0,,1.7,0.0
2014-11-10 03:54:00,Scattered Clouds,92.0,,1.7,0.0
2014-11-10 04:54:00,Scattered Clouds,89.0,,2.2,0.0
2014-11-10 05:54:00,Scattered Clouds,92.0,,1.7,0.0
2014-11-10 06:54:00,Scattered Clouds,92.0,,1.1,0.0
2014-11-10 07:54:00,Scattered Clouds,86.0,,5.0,0.0
2014-11-10 08:54:00,Scattered Clouds,74.0,,9.4,0.0
2014-11-10 09:54:00,Scattered Clouds,66.0,,11.1,0.0
2014-11-10 10:54:00,Partly Cloudy,55.0,,13.9,0.0
2014-11-10 11:54:00,Partly Cloudy,51.0,,15.0,0.0
2014-11-10 12:54:00,Scattered Clouds,49.0,,15.6,7.4
2014-11-10 13:54:00,Partly Cloudy,46.0,0.3,16.1,13.0
2014-11-10 14:54:00,Partly Cloudy,42.0,,15.6,14.8
2014-11-10 15:54:00,Partly Cloudy,46.0,,15.0,14.8
2014-11-10 16:54:00,Scattered Clouds,51.0,,13.9,7.4
2014-11-10 17:54:00,Partly Cloudy,61.0,,11.1,5.6
2014-11-10 18:54:00,Partly Cloudy,69.0,,9.4,5.6
2014-11-10 19:54:00,Partly Cloudy,71.0,,8.9,7.4
2014-11-10 20:54:00,Partly Cloudy,77.0,,8.3,7.4
2014-11-10 21:54:00,Clear,82.0,,6.7,0.0
2014-11-10 22:54:00,Clear,89.0,,5.6,0.0
2014-11-10 23:54:00,Clear,89.0,,5.0,0.0
2014-11-11 00:54:00,Clear,93.0,,4.4,0.0
2014-11-11 01:54:00,Clear,93.0,,3.3,0.0
2014-11-11 02:54:00,Scattered Clouds,89.0,,3.3,0.0
2014-11-11 03:54:00,Partly Cloudy,97.0,,2.2,0.0
2014-11-11 04:34:00,Mostly Cloudy,93.0,,3.0,0.0
2014-11-11 04:48:00,Scattered Clouds,100.0,,2.0,0.0
2014-11-11 04:54:00,Partly Cloudy,93.0,,3.3,0.0
2014-11-11 05:19:00,Mostly Cloudy,93.0,,3.0,0.0
2014-11-11 05:49:00,Scattered Clouds,93.0,,4.0,5.6
2014-11-11 05:54:00,Scattered Clouds,93.0,,3.3,0.0
2014-11-11 06:54:00,Shallow Fog,93.0,,3.9,0.0
2014-11-11 07:54:00,Mostly Cloudy,92.0,,5.6,0.0
2014-11-11 08:54:00,Scattered Clouds,86.0,,9.4,0.0
2014-11-11 09:54:00,Haze,72.0,,13.3,0.0
2014-11-11 10:54:00,Partly Cloudy,69.0,,15.0,7.4
2014-11-11 11:54:00,Scattered Clouds,63.0,,17.8,0.0
2014-11-11 12:54:00,Scattered Clouds,65.0,,17.8,11.1
2014-11-11 13:54:00,Scattered Clouds,65.0,,18.3,9.3
2014-11-11 14:54:00,Scattered Clouds,68.0,0.3,18.3,16.7
2014-11-11 15:54:00,Mostly Cloudy,70.0,,18.9,13.0
2014-11-11 16:54:00,Mostly Cloudy,80.0,,16.7,7.4
2014-11-11 17:54:00,Mostly Cloudy,84.0,,16.7,0.0
2014-11-11 18:54:00,Mostly Cloudy,84.0,,16.7,7.4
2014-11-11 19:24:00,Mostly Cloudy,82.0,,17.0,0.0
2014-11-11 19:54:00,Mostly Cloudy,84.0,,16.7,0.0
2014-11-11 20:54:00,Mostly Cloudy,87.0,,16.1,0.0
2014-11-11 21:54:00,Overcast,90.0,,16.1,7.4
2014-11-11 22:12:00,Overcast,88.0,,16.0,5.6
2014-11-11 22:54:00,Overcast,90.0,,16.7,0.0
2014-11-11 23:54:00,Overcast,90.0,,16.1,5.6
2014-11-12 00:23:00,Light Drizzle,88.0,0.0,16.0,0.0
2014-11-12 00:44:00,Light Drizzle,94.0,0.0,15.0,0.0
2014-11-12 00:54:00,Light Drizzle,96.0,0.0,15.0,0.0
2014-11-12 01:14:00,Overcast,94.0,0.0,15.0,5.6
2014-11-12 01:54:00,Overcast,97.0,0.0,14.4,0.0
2014-11-12 02:01:00,Overcast,94.0,,15.0,0.0
2014-11-12 02:54:00,Overcast,96.0,,15.0,0.0
2014-11-12 03:45:00,Overcast,94.0,,15.0,0.0
2014-11-12 03:54:00,Overcast,97.0,,14.4,5.6
2014-11-12 04:00:00,Overcast,100.0,,14.0,7.4
2014-11-12 04:36:00,Overcast,94.0,,14.0,11.1
2014-11-12 04:39:00,Fog,94.0,,14.0,9.3
2014-11-12 04:46:00,Fog,100.0,,14.0,0.0
2014-11-12 04:54:00,Fog,100.0,,13.9,0.0
2014-11-12 05:54:00,Fog,100.0,,13.9,0.0
2014-11-12 06:02:00,Fog,100.0,,14.0,0.0
2014-11-12 06:15:00,Fog,100.0,,14.0,0.0
2014-11-12 06:54:00,Fog,100.0,,13.9,0.0
2014-11-12 07:05:00,Fog,100.0,,14.0,0.0
2014-11-12 07:26:00,Fog,100.0,,14.0,0.0
2014-11-12 07:33:00,Fog,94.0,,15.0,0.0
2014-11-12 07:54:00,Patches of Fog,97.0,,14.4,7.4
2014-11-12 07:59:00,Patches of Fog,100.0,,14.0,0.0
2014-11-12 08:03:00,Patches of Fog,94.0,,15.0,0.0
2014-11-12 08:09:00,Patches of Fog,94.0,,15.0,0.0
2014-11-12 08:20:00,Patches of Fog,94.0,,16.0,0.0
2014-11-12 08:54:00,Scattered Clouds,90.0,,16.1,9.3
2014-11-12 09:54:00,Scattered Clouds,59.0,,18.9,20.4
2014-11-12 10:54:00,Scattered Clouds,51.0,,19.4,24.1
2014-11-12 11:54:00,Scattered Clouds,48.0,,18.9,24.1
2014-11-12 12:54:00,Scattered Clouds,43.0,,18.3,20.4
2014-11-12 13:54:00,Partly Cloudy,45.0,,17.2,25.9
2014-11-12 14:54:00,Partly Cloudy,41.0,,16.7,20.4
2014-11-12 15:54:00,Clear,41.0,,15.0,24.1
2014-11-12 16:54:00,Clear,47.0,,12.2,13.0
2014-11-12 17:54:00,Clear,40.0,,11.7,13.0
2014-11-12 18:54:00,Clear,43.0,,10.6,11.1
2014-11-12 19:54:00,Clear,48.0,,8.9,9.3
2014-11-12 20:54:00,Clear,51.0,,7.8,14.8
2014-11-12 21:54:00,Partly Cloudy,52.0,,7.2,9.3
2014-11-12 22:54:00,Partly Cloudy,56.0,,6.1,14.8
2014-11-12 23:54:00,Partly Cloudy,60.0,,5.0,9.3
2014-11-13 00:54:00,Partly Cloudy,60.0,,5.0,13.0
2014-11-13 01:54:00,Partly Cloudy,63.0,,4.4,11.1
2014-11-13 02:54:00,Scattered Clouds,65.0,,3.3,9.3
2014-11-13 03:54:00,Partly Cloudy,60.0,,3.9,11.1
2014-11-13 04:54:00,Mostly Cloudy,65.0,,2.8,5.6
2014-11-13 05:54:00,Scattered Clouds,65.0,,2.8,5.6
2014-11-13 06:54:00,Mostly Cloudy,65.0,,2.8,7.4
2014-11-13 07:54:00,Mostly Cloudy,65.0,,3.9,5.6
2014-11-13 08:54:00,Mostly Cloudy,53.0,,5.6,13.0
2014-11-13 09:54:00,Overcast,51.0,,6.1,9.3
2014-11-13 10:54:00,Overcast,49.0,,6.7,5.6
2014-11-13 11:54:00,Overcast,48.0,,7.2,5.6
2014-11-13 12:54:00,Overcast,48.0,,7.2,7.4
2014-11-13 13:54:00,Overcast,49.0,,6.7,9.3
2014-11-13 14:54:00,Overcast,49.0,,6.7,7.4
2014-11-13 15:54:00,Overcast,53.0,,6.1,9.3
2014-11-13 16:54:00,Overcast,53.0,,6.1,7.4
2014-11-13 17:54:00,Light Rain,65.0,0.0,4.4,14.8
2014-11-13 18:54:00,Light Rain,86.0,0.0,2.8,11.1
2014-11-13 19:20:00,Light Rain,93.0,0.0,2.0,11.1
2014-11-13 19:23:00,Light Rain,93.0,0.3,2.0,13.0
2014-11-13 19:54:00,Light Rain,93.0,0.5,2.2,7.4
2014-11-13 20:29:00,Light Rain,93.0,0.3,2.0,5.6
2014-11-13 20:54:00,Light Rain,96.0,0.5,1.7,5.6
2014-11-13 21:54:00,Overcast,93.0,0.0,2.2,5.6
2014-11-13 22:54:00,Overcast,93.0,0.0,2.2,9.3
2014-11-13 23:54:00,Overcast,89.0,,2.8,11.1
2014-11-14 00:54:00,Overcast,86.0,,2.8,13.0
2014-11-14 01:54:00,Overcast,76.0,,2.2,18.5
2014-11-14 02:54:00,Overcast,76.0,,1.7,16.7
2014-11-14 03:54:00,Mostly Cloudy,70.0,,1.7,13.0
2014-11-14 04:54:00,Mostly Cloudy,67.0,,1.1,20.4
2014-11-14 05:54:00,Partly Cloudy,64.0,,0.6,14.8
2014-11-14 06:54:00,Scattered Clouds,72.0,,-0.6,13.0
2014-11-14 07:54:00,Scattered Clouds,64.0,,0.6,16.7
2014-11-14 08:54:00,Scattered Clouds,55.0,,2.2,16.7
2014-11-14 09:54:00,Scattered Clouds,48.0,,3.3,20.4
2014-11-14 10:54:00,Scattered Clouds,45.0,,4.4,14.8
2014-11-14 11:54:00,Scattered Clouds,45.0,,5.0,20.4
2014-11-14 12:54:00,Scattered Clouds,45.0,,3.9,27.8
2014-11-14 13:54:00,Scattered Clouds,41.0,,5.0,16.7
2014-11-14 14:54:00,Scattered Clouds,40.0,,4.4,29.6
2014-11-14 15:54:00,Scattered Clouds,38.0,,3.9,25.9
2014-11-14 16:54:00,Mostly Cloudy,42.0,,2.8,13.0
2014-11-14 17:54:00,Mostly Cloudy,42.0,,2.8,14.8
2014-11-14 18:54:00,Scattered Clouds,46.0,,2.2,18.5
2014-11-14 19:54:00,Partly Cloudy,50.0,,1.1,13.0
2014-11-14 20:54:00,Partly Cloudy,52.0,,1.1,14.8
2014-11-14 21:54:00,Partly Cloudy,54.0,,0.6,13.0
2014-11-14 22:54:00,Partly Cloudy,59.0,,0.0,13.0
2014-11-14 23:54:00,Partly Cloudy,64.0,,-1.1,7.4
2014-11-15 00:54:00,Clear,64.0,,-1.7,5.6
2014-11-15 01:54:00,Clear,64.0,,-1.7,9.3
2014-11-15 02:54:00,Clear,66.0,,-2.2,7.4
2014-11-15 03:54:00,Clear,66.0,,-2.2,7.4
2014-11-15 04:54:00,Clear,69.0,,-2.8,9.3
2014-11-15 05:54:00,Clear,75.0,,-3.9,11.1
2014-11-15 06:54:00,Partly Cloudy,75.0,,-3.9,11.1
2014-11-15 07:54:00,Partly Cloudy,64.0,,-0.6,11.1
2014-11-15 08:54:00,Clear,54.0,,1.7,11.1
2014-11-15 09:54:00,Partly Cloudy,48.0,,3.3,14.8
2014-11-15 10:54:00,Partly Cloudy,45.0,,5.0,13.0
2014-11-15 11:54:00,Partly Cloudy,41.0,,5.6,16.7
2014-11-15 12:54:00,Scattered Clouds,38.0,,6.1,14.8
2014-11-15 13:54:00,Scattered Clouds,35.0,,6.1,9.3
2014-11-15 14:54:00,Mostly Cloudy,37.0,,6.1,13.0
2014-11-15 15:54:00,Mostly Cloudy,35.0,,5.6,16.7
2014-11-15 16:54:00,Mostly Cloudy,40.0,,4.4,5.6
2014-11-15 17:54:00,Scattered Clouds,50.0,,1.7,0.0
2014-11-15 18:54:00,Clear,61.0,,0.6,0.0
2014-11-15 19:54:00,Partly Cloudy,64.0,,-0.6,0.0
2014-11-15 20:54:00,Scattered Clouds,67.0,,-1.7,0.0
2014-11-15 21:54:00,Scattered Clouds,72.0,,-2.2,0.0
