,conds,hum,precipm,tempm,wspdm
2015-01-06 06:44:00,Snow,93.0,0.3,-7.0,0.0
2015-01-06 06:54:00,Snow,89.0,0.3,-6.7,0.0
2015-01-06 07:10:00,Snow,93.0,0.5,-7.0,0.0
2015-01-06 07:54:00,Snow,92.0,1.3,-6.7,0.0
2015-01-06 08:10:00,Snow,93.0,0.5,-7.0,0.0
2015-01-06 08:54:00,Heavy Snow,88.0,1.8,-6.1,0.0
2015-01-06 09:12:00,Snow,86.0,0.3,-6.0,0.0
2015-01-06 09:36:00,Snow,86.0,0.8,-6.0,5.6
2015-01-06 09:54:00,Light Snow,88.0,1.0,-6.1,7.4
2015-01-06 10:18:00,Light Snow,86.0,0.3,-6.0,5.6
2015-01-06 10:47:00,Light Snow,93.0,0.5,-6.0,7.4
2015-01-06 10:54:00,Light Snow,81.0,0.5,-5.0,11.1
2015-01-06 11:05:00,Light Snow,86.0,0.0,-5.0,9.3
2015-01-06 11:20:00,Light Snow,86.0,0.0,-5.0,9.3
2015-01-06 11:46:00,Light Snow,86.0,0.0,-5.0,7.4
2015-01-06 11:54:00,Light Snow,85.0,0.0,-5.0,5.6
2015-01-06 12:24:00,Light Snow,80.0,0.0,-4.0,0.0
2015-01-06 12:54:00,Light Snow,81.0,0.0,-3.9,0.0
2015-01-06 13:09:00,Light Snow,80.0,0.0,-4.0,0.0
2015-01-06 13:54:00,Light Snow,81.0,0.0,-3.3,0.0
2015-01-06 14:54:00,Light Snow,78.0,0.0,-3.3,5.6
2015-01-06 15:10:00,Mostly Cloudy,74.0,0.0,-3.0,7.4
2015-01-06 15:54:00,Scattered Clouds,72.0,0.0,-2.8,7.4
2015-01-06 16:54:00,Scattered Clouds,72.0,,-3.9,0.0
2015-01-06 17:54:00,Scattered Clouds,78.0,,-5.6,0.0
2015-01-06 18:54:00,Scattered Clouds,92.0,,-7.2,9.3
2015-01-06 19:54:00,Scattered Clouds,88.0,,-7.2,7.4
2015-01-06 20:54:00,Partly Cloudy,84.0,,-7.8,9.3
2015-01-06 21:54:00,Mostly Cloudy,88.0,,-7.8,0.0
2015-01-06 22:54:00,Mostly Cloudy,84.0,,-7.8,0.0
2015-01-06 23:54:00,Mostly Cloudy,91.0,,-9.4,5.6
2015-01-07 00:54:00,Mostly Cloudy,81.0,,-8.3,5.6
2015-01-07 01:54:00,Mostly Cloudy,81.0,,-8.3,0.0
2015-01-07 02:54:00,Mostly Cloudy,78.0,,-7.8,0.0
2015-01-07 03:54:00,Mostly Cloudy,84.0,,-8.9,9.3
2015-01-07 04:54:00,Mostly Cloudy,74.0,,-7.2,5.6
2015-01-07 05:54:00,Mostly Cloudy,81.0,,-7.2,9.3
2015-01-07 06:54:00,Mostly Cloudy,68.0,0.0,-5.6,18.5
2015-01-07 07:54:00,Mostly Cloudy,60.0,,-5.0,22.2
2015-01-07 08:54:00,Mostly Cloudy,48.0,,-5.6,22.2
2015-01-07 09:54:00,Scattered Clouds,44.0,,-5.0,24.1
2015-01-07 10:54:00,Scattered Clouds,42.0,,-5.0,35.2
2015-01-07 11:54:00,Mostly Cloudy,46.0,,-5.0,33.3
2015-01-07 12:36:00,Light Snow,54.0,0.0,-6.0,38.9
2015-01-07 12:54:00,Scattered Clouds,55.0,0.0,-6.1,29.6
2015-01-07 13:54:00,Mostly Cloudy,44.0,,-6.7,27.8
2015-01-07 13:58:00,Light Snow,42.0,0.0,-6.0,33.3
2015-01-07 14:30:00,Mostly Cloudy,42.0,0.0,-7.0,27.8
2015-01-07 14:54:00,Mostly Cloudy,47.0,0.0,-7.2,20.4
2015-01-07 15:54:00,Scattered Clouds,44.0,,-6.7,27.8
2015-01-07 16:54:00,Scattered Clouds,48.0,,-7.8,13.0
2015-01-07 17:54:00,Scattered Clouds,45.0,,-8.3,20.4
2015-01-07 18:54:00,Partly Cloudy,45.0,,-8.9,20.4
2015-01-07 19:54:00,Partly Cloudy,45.0,,-9.4,24.1
2015-01-07 20:54:00,Partly Cloudy,39.0,,-10.0,22.2
2015-01-07 21:54:00,Partly Cloudy,43.0,,-10.6,16.7
2015-01-07 22:54:00,Scattered Clouds,44.0,,-11.1,22.2
2015-01-07 23:54:00,Partly Cloudy,47.0,,-11.7,18.5
2015-01-08 00:54:00,Partly Cloudy,48.0,,-12.2,14.8
2015-01-08 01:54:00,Clear,51.0,,-12.8,22.2
2015-01-08 02:54:00,Clear,53.0,,-12.8,22.2
2015-01-08 03:54:00,Clear,55.0,,-13.3,22.2
2015-01-08 04:54:00,Clear,51.0,,-12.8,22.2
2015-01-08 05:54:00,Clear,53.0,,-13.3,18.5
2015-01-08 06:54:00,Clear,50.0,,-13.3,16.7
2015-01-08 07:54:00,Clear,50.0,,-13.3,9.3
2015-01-08 08:54:00,Clear,48.0,,-12.2,14.8
2015-01-08 09:54:00,Clear,44.0,,-11.1,24.1
2015-01-08 10:54:00,Clear,45.0,,-10.0,20.4
2015-01-08 11:54:00,Partly Cloudy,43.0,,-8.9,22.2
2015-01-08 12:54:00,Scattered Clouds,41.0,,-8.3,20.4
2015-01-08 13:54:00,Scattered Clouds,38.0,,-7.2,16.7
2015-01-08 14:54:00,Mostly Cloudy,38.0,,-7.8,14.8
2015-01-08 15:54:00,Scattered Clouds,33.0,,-7.2,18.5
2015-01-08 16:54:00,Mostly Cloudy,36.0,,-7.8,5.6
2015-01-08 17:54:00,Mostly Cloudy,43.0,,-9.4,0.0
2015-01-08 18:54:00,Mostly Cloudy,41.0,,-8.9,0.0
2015-01-08 19:54:00,Mostly Cloudy,41.0,,-8.9,5.6
2015-01-08 20:54:00,Mostly Cloudy,40.0,,-7.8,11.1
2015-01-08 21:54:00,Overcast,40.0,,-6.7,13.0
2015-01-08 22:54:00,Overcast,38.0,,-6.1,9.3
2015-01-08 23:54:00,Overcast,37.0,,-5.6,16.7
2015-01-09 00:54:00,Overcast,37.0,,-5.0,20.4
2015-01-09 01:54:00,Overcast,37.0,,-5.0,14.8
2015-01-09 02:54:00,Overcast,37.0,,-4.4,18.5
2015-01-09 03:54:00,Overcast,37.0,,-4.4,22.2
2015-01-09 04:54:00,Overcast,37.0,,-3.9,25.9
2015-01-09 05:54:00,Overcast,39.0,0.0,-3.9,18.5
2015-01-09 06:23:00,Light Snow,40.0,0.0,-4.0,14.8
2015-01-09 06:42:00,Overcast,43.0,0.0,-4.0,9.3
2015-01-09 06:54:00,Overcast,43.0,0.0,-3.9,14.8
2015-01-09 07:54:00,Overcast,41.0,,-3.3,9.3
2015-01-09 08:54:00,Mostly Cloudy,39.0,,-2.8,5.6
2015-01-09 09:54:00,Scattered Clouds,35.0,,-1.1,11.1
2015-01-09 10:54:00,Scattered Clouds,35.0,,-0.6,14.8
2015-01-09 11:54:00,Scattered Clouds,35.0,,1.1,11.1
2015-01-09 12:54:00,Scattered Clouds,37.0,,1.7,24.1
2015-01-09 13:54:00,Scattered Clouds,36.0,,2.2,22.2
2015-01-09 14:54:00,Scattered Clouds,37.0,,2.2,20.4
2015-01-09 15:54:00,Partly Cloudy,33.0,,2.0,29.6
2015-01-09 16:54:00,Partly Cloudy,40.0,,0.0,22.2
2015-01-09 17:54:00,Partly Cloudy,41.0,,-1.1,9.3
2015-01-09 18:54:00,Clear,47.0,,-2.2,14.8
2015-01-09 19:54:00,Clear,45.0,,-2.8,7.4
2015-01-09 20:54:00,Clear,44.0,,-3.3,13.0
2015-01-09 21:54:00,Clear,44.0,,-3.3,16.7
2015-01-09 22:54:00,Clear,45.0,,-3.9,20.4
2015-01-09 23:54:00,Clear,46.0,,-4.4,22.2
2015-01-10 00:54:00,Clear,42.0,,-5.0,14.8
2015-01-10 01:54:00,Clear,38.0,,-6.1,22.2
2015-01-10 02:54:00,Clear,40.0,,-7.2,14.8
2015-01-10 03:54:00,Clear,54.0,,-10.0,9.3
2015-01-10 04:54:00,Clear,47.0,,-8.3,16.7
2015-01-10 05:54:00,Clear,43.0,,-8.3,31.5
2015-01-10 06:54:00,Clear,49.0,,-9.4,14.8
2015-01-10 07:54:00,Clear,47.0,,-9.4,14.8
2015-01-10 08:54:00,Clear,39.0,,-8.9,18.5
2015-01-10 09:54:00,Clear,37.0,,-8.3,22.2
2015-01-10 10:54:00,Clear,36.0,,-7.8,22.2
2015-01-10 11:54:00,Clear,33.0,,-6.7,11.1
2015-01-10 12:54:00,Clear,34.0,,-5.6,14.8
2015-01-10 13:54:00,Clear,32.0,,-5.0,14.8
2015-01-10 14:54:00,Clear,31.0,,-3.9,18.5
2015-01-10 15:54:00,Clear,32.0,,-4.4,13.0
2015-01-10 16:54:00,Partly Cloudy,38.0,,-6.1,0.0
2015-01-10 17:54:00,Partly Cloudy,44.0,,-7.8,0.0
2015-01-10 18:54:00,Clear,47.0,,-8.9,0.0
2015-01-10 19:54:00,Partly Cloudy,59.0,,-9.4,0.0
2015-01-10 20:54:00,Clear,56.0,,-10.0,0.0
2015-01-10 21:54:00,Partly Cloudy,62.0,,-10.6,0.0
2015-01-10 22:54:00,Clear,70.0,,-11.1,0.0
2015-01-10 23:54:00,Partly Cloudy,76.0,,-12.2,0.0
2015-01-11 00:54:00,Scattered Clouds,70.0,,-11.1,0.0
2015-01-11 01:54:00,Scattered Clouds,73.0,,-11.1,0.0
2015-01-11 02:54:00,Scattered Clouds,80.0,,-12.2,0.0
2015-01-11 03:54:00,Mostly Cloudy,81.0,,-11.7,0.0
2015-01-11 04:54:00,Scattered Clouds,80.0,,-12.8,0.0
2015-01-11 05:54:00,Scattered Clouds,80.0,,-12.2,0.0
2015-01-11 06:54:00,Mostly Cloudy,80.0,,-12.2,0.0
2015-01-11 07:54:00,Mostly Cloudy,80.0,,-11.1,0.0
2015-01-11 08:54:00,Mostly Cloudy,74.0,,-6.1,0.0
2015-01-11 09:54:00,Scattered Clouds,63.0,,-3.3,5.6
2015-01-11 10:54:00,Scattered Clouds,44.0,,0.0,5.6
2015-01-11 11:54:00,Mostly Cloudy,34.0,,2.2,13.0
2015-01-11 12:54:00,Mostly Cloudy,33.0,,3.3,11.1
2015-01-11 13:54:00,Mostly Cloudy,28.0,,4.4,11.1
2015-01-11 14:54:00,Mostly Cloudy,29.0,,4.4,9.3
2015-01-11 15:54:00,Overcast,50.0,,2.8,14.8
2015-01-11 16:54:00,Overcast,48.0,,1.7,5.6
2015-01-11 17:54:00,Overcast,54.0,,1.1,7.4
2015-01-11 18:54:00,Overcast,52.0,,1.1,0.0
2015-01-11 19:54:00,Overcast,56.0,,0.6,0.0
2015-01-11 20:54:00,Overcast,69.0,,0.0,0.0
2015-01-11 21:54:00,Overcast,66.0,,0.6,0.0
2015-01-11 22:54:00,Light Rain,70.0,0.0,0.6,0.0
2015-01-11 23:54:00,Overcast,75.0,0.0,0.6,0.0
2015-01-12 00:54:00,Light Rain,78.0,0.0,0.6,0.0
2015-01-12 01:54:00,Light Rain,73.0,0.0,1.1,0.0
2015-01-12 02:44:00,Light Rain,75.0,0.0,1.0,0.0
2015-01-12 02:54:00,Light Rain,85.0,0.3,0.6,0.0
2015-01-12 03:29:00,Light Rain,87.0,0.3,0.0,0.0
2015-01-12 03:54:00,Light Rain,88.0,0.3,0.0,0.0
2015-01-12 04:01:00,Light Rain,87.0,0.3,0.0,0.0
2015-01-12 04:12:00,Light Rain,87.0,0.3,0.0,0.0
2015-01-12 04:27:00,Overcast,93.0,0.3,0.0,0.0
2015-01-12 04:54:00,Overcast,92.0,0.3,0.0,0.0
2015-01-12 04:59:00,Overcast,93.0,,0.0,0.0
2015-01-12 05:54:00,Overcast,96.0,,0.0,5.6
2015-01-12 06:44:00,Light Rain,93.0,0.5,0.0,0.0
2015-01-12 06:54:00,Light Rain,96.0,0.8,0.0,0.0
2015-01-12 07:05:00,Light Rain,93.0,0.5,0.0,0.0
2015-01-12 07:23:00,Light Rain,93.0,1.0,1.0,0.0
2015-01-12 07:48:00,Light Rain,93.0,1.8,1.0,0.0
2015-01-12 07:54:00,Light Rain,96.0,2.3,0.6,0.0
2015-01-12 08:54:00,Light Rain,96.0,1.8,0.6,0.0
2015-01-12 09:54:00,Light Rain,96.0,1.0,0.6,0.0
2015-01-12 10:54:00,Light Rain,96.0,1.5,1.1,0.0
2015-01-12 11:54:00,Light Rain,96.0,2.5,1.7,0.0
2015-01-12 12:37:00,Light Rain,93.0,0.8,2.0,0.0
2015-01-12 12:54:00,Light Rain,96.0,1.5,1.7,0.0
2015-01-12 13:25:00,Light Rain,100.0,0.0,2.0,5.6
2015-01-12 13:54:00,Light Rain,97.0,0.8,2.2,0.0
2015-01-12 14:54:00,Light Rain,93.0,0.8,2.8,0.0
2015-01-12 15:16:00,Light Rain,93.0,0.5,3.0,0.0
2015-01-12 15:54:00,Light Rain,93.0,0.8,2.8,0.0
2015-01-12 16:27:00,Light Rain,93.0,0.3,3.0,0.0
2015-01-12 16:54:00,Light Rain,93.0,0.3,2.8,5.6
2015-01-12 17:20:00,Light Rain,93.0,0.3,3.0,0.0
2015-01-12 17:54:00,Light Rain,96.0,0.5,2.8,5.6
2015-01-12 18:54:00,Light Drizzle,93.0,0.3,3.3,0.0
2015-01-12 19:37:00,Light Rain,93.0,0.0,3.0,0.0
2015-01-12 19:54:00,Light Rain,96.0,0.0,2.8,0.0
2015-01-12 20:54:00,Light Rain,93.0,0.8,3.9,7.4
2015-01-12 21:54:00,Light Rain,89.0,1.3,3.9,0.0
2015-01-12 22:54:00,Light Rain,86.0,0.3,3.9,9.3
2015-01-12 23:38:00,Overcast,87.0,0.0,4.0,7.4
2015-01-12 23:54:00,Overcast,82.0,0.0,3.9,9.3
2015-01-13 00:54:00,Overcast,79.0,0.0,3.3,16.7
2015-01-13 01:42:00,Overcast,70.0,,3.0,20.4
2015-01-13 01:54:00,Overcast,65.0,,2.8,25.9
2015-01-13 02:54:00,Overcast,67.0,,2.2,22.2
2015-01-13 03:54:00,Overcast,70.0,,1.7,11.1
2015-01-13 04:54:00,Overcast,67.0,,1.7,11.1
2015-01-13 05:54:00,Mostly Cloudy,64.0,,1.1,18.5
2015-01-13 06:54:00,Mostly Cloudy,61.0,,0.6,22.2
2015-01-13 07:54:00,Scattered Clouds,56.0,,-1.1,16.7
2015-01-13 08:54:00,Mostly Cloudy,49.0,,-1.1,13.0
2015-01-13 09:54:00,Scattered Clouds,45.0,,-1.1,22.2
2015-01-13 10:54:00,Scattered Clouds,40.0,,-0.6,16.7
2015-01-13 11:54:00,Mostly Cloudy,40.0,,-0.6,20.4
2015-01-13 12:54:00,Mostly Cloudy,37.0,,-0.6,14.8
2015-01-13 13:54:00,Mostly Cloudy,37.0,,0.0,13.0
2015-01-13 14:54:00,Mostly Cloudy,40.0,,-0.6,14.8
2015-01-13 15:54:00,Mostly Cloudy,43.0,,-2.0,16.7
2015-01-13 16:54:00,Mostly Cloudy,49.0,,-2.8,13.0
2015-01-13 17:54:00,Mostly Cloudy,47.0,,-2.8,9.3
2015-01-13 18:54:00,Mostly Cloudy,47.0,,-3.3,13.0
2015-01-13 19:54:00,Mostly Cloudy,46.0,,-3.9,11.1
2015-01-13 20:54:00,Mostly Cloudy,46.0,,-3.9,13.0
2015-01-13 21:54:00,Mostly Cloudy,49.0,,-3.9,16.7
2015-01-13 22:54:00,Overcast,51.0,,-4.4,14.8
2015-01-13 23:54:00,Mostly Cloudy,53.0,,-4.4,14.8
2015-01-14 00:54:00,Overcast,53.0,,-4.4,13.0
2015-01-14 01:54:00,Overcast,51.0,,-3.9,13.0
2015-01-14 02:54:00,Overcast,53.0,,-4.4,9.3
2015-01-14 03:49:00,Overcast,54.0,,-4.0,13.0
2015-01-14 03:54:00,Overcast,55.0,,-4.4,13.0
2015-01-14 04:15:00,Light Snow,54.0,0.0,-4.0,13.0
2015-01-14 04:31:00,Overcast,54.0,0.0,-4.0,11.1
2015-01-14 04:54:00,Light Snow,60.0,0.0,-4.4,7.4
2015-01-14 05:03:00,Light Snow,59.0,0.0,-4.0,11.1
2015-01-14 05:54:00,Light Snow,69.0,0.0,-4.4,13.0
2015-01-14 06:15:00,Overcast,69.0,0.0,-4.0,11.1
2015-01-14 06:21:00,Light Snow,69.0,0.0,-4.0,7.4
2015-01-14 06:35:00,Light Snow,69.0,0.0,-4.0,14.8
2015-01-14 06:54:00,Light Snow,71.0,0.0,-4.4,11.1
2015-01-14 07:11:00,Light Snow,69.0,0.0,-4.0,11.1
2015-01-14 07:31:00,Overcast,69.0,0.0,-4.0,11.1
2015-01-14 07:54:00,Overcast,71.0,0.0,-4.4,9.3
2015-01-14 08:23:00,Overcast,69.0,,-4.0,9.3
2015-01-14 08:54:00,Overcast,69.0,,-3.9,7.4
2015-01-14 09:54:00,Overcast,66.0,,-3.3,9.3
2015-01-14 10:54:00,Overcast,66.0,,-2.8,11.1
2015-01-14 11:54:00,Overcast,66.0,,-2.2,9.3
2015-01-14 12:54:00,Overcast,67.0,,-1.7,7.4
2015-01-14 13:54:00,Overcast,67.0,,-1.7,9.3
2015-01-14 14:54:00,Overcast,66.0,,-1.1,5.6
2015-01-14 15:54:00,Overcast,66.0,,-1.1,9.3
2015-01-14 16:45:00,Overcast,64.0,,-1.0,7.4
2015-01-14 16:54:00,Overcast,66.0,,-1.1,7.4
2015-01-14 17:54:00,Overcast,66.0,,-1.1,0.0
