,conds,hum,precipm,tempm,wspdm
2014-12-02 14:42:00,Light Drizzle,87.0,0.0,2.0,11.1
2014-12-02 14:54:00,Light Drizzle,89.0,0.0,1.7,14.8
2014-12-02 15:54:00,Light Drizzle,92.0,0.0,1.7,11.1
2014-12-02 16:54:00,Light Drizzle,92.0,0.0,1.7,13.0
2014-12-02 17:54:00,Light Drizzle,92.0,0.0,1.7,7.4
2014-12-02 18:23:00,Light Drizzle,93.0,0.3,2.0,7.4
2014-12-02 18:54:00,Light Drizzle,96.0,0.3,1.7,5.6
2014-12-02 19:25:00,Light Rain,93.0,0.3,2.0,9.3
2014-12-02 19:54:00,Light Rain,96.0,1.0,1.7,9.3
2014-12-02 20:05:00,Light Rain,93.0,0.5,2.0,5.6
2014-12-02 20:17:00,Light Rain,93.0,0.8,2.0,0.0
2014-12-02 20:41:00,Light Rain,93.0,1.8,2.0,0.0
2014-12-02 20:54:00,Light Rain,96.0,2.5,1.7,0.0
2014-12-02 21:13:00,Light Rain,93.0,0.5,2.0,5.6
2014-12-02 21:54:00,Light Rain,96.0,2.0,1.7,0.0
2014-12-02 22:34:00,Light Rain,93.0,1.5,2.0,9.3
2014-12-02 22:54:00,Overcast,97.0,1.8,2.2,7.4
2014-12-02 22:57:00,Overcast,100.0,,2.0,5.6
2014-12-02 23:47:00,Light Rain,100.0,0.0,2.0,0.0
2014-12-02 23:54:00,Overcast,97.0,0.0,2.2,0.0
2014-12-03 00:38:00,Overcast,93.0,,2.0,0.0
2014-12-03 00:42:00,Overcast,93.0,,2.0,0.0
2014-12-03 00:54:00,Overcast,97.0,,2.2,0.0
2014-12-03 01:09:00,Overcast,100.0,,2.0,0.0
2014-12-03 01:54:00,Overcast,97.0,,2.2,0.0
2014-12-03 02:54:00,Overcast,96.0,,2.8,7.4
2014-12-03 03:54:00,Light Rain,96.0,0.3,2.8,7.4
2014-12-03 04:54:00,Overcast,97.0,0.0,3.3,5.6
2014-12-03 05:54:00,Overcast,97.0,0.5,3.3,0.0
2014-12-03 06:26:00,Light Rain,100.0,0.0,3.0,0.0
2014-12-03 06:54:00,Light Rain,93.0,0.0,3.9,5.6
2014-12-03 07:54:00,Overcast,93.0,0.0,4.4,5.6
2014-12-03 08:54:00,Overcast,93.0,,5.0,9.3
2014-12-03 09:03:00,Overcast,93.0,,5.0,11.1
2014-12-03 09:54:00,Overcast,92.0,,5.6,9.3
2014-12-03 10:54:00,Overcast,93.0,,6.7,11.1
2014-12-03 11:43:00,Light Rain,93.0,0.0,7.0,13.0
2014-12-03 11:54:00,Overcast,93.0,0.0,7.2,11.1
2014-12-03 12:54:00,Overcast,93.0,,7.8,7.4
2014-12-03 13:54:00,Overcast,93.0,,8.3,9.3
2014-12-03 14:54:00,Overcast,90.0,,9.4,7.4
2014-12-03 15:54:00,Overcast,90.0,,9.4,14.8
2014-12-03 16:33:00,Overcast,93.0,,9.0,16.7
2014-12-03 16:54:00,Mostly Cloudy,89.0,,8.9,11.1
2014-12-03 17:54:00,Mostly Cloudy,90.0,,8.3,11.1
2014-12-03 18:54:00,Mostly Cloudy,71.0,,8.3,14.8
2014-12-03 19:54:00,Mostly Cloudy,68.0,,7.8,11.1
2014-12-03 20:54:00,Mostly Cloudy,58.0,,7.8,18.5
2014-12-03 21:54:00,Mostly Cloudy,58.0,,6.7,13.0
2014-12-03 22:54:00,Mostly Cloudy,60.0,,5.0,14.8
2014-12-03 23:54:00,Mostly Cloudy,65.0,,3.3,14.8
2014-12-04 00:54:00,Mostly Cloudy,70.0,,2.0,9.3
2014-12-04 01:54:00,Mostly Cloudy,67.0,,2.2,9.3
2014-12-04 02:54:00,Mostly Cloudy,78.0,,0.6,5.6
2014-12-04 03:54:00,Scattered Clouds,73.0,,1.1,5.6
2014-12-04 04:54:00,Mostly Cloudy,79.0,,0.0,0.0
2014-12-04 05:54:00,Mostly Cloudy,85.0,,-1.1,0.0
2014-12-04 06:54:00,Mostly Cloudy,88.0,,-1.1,0.0
2014-12-04 07:54:00,Mostly Cloudy,85.0,,-0.6,5.6
2014-12-04 08:54:00,Mostly Cloudy,73.0,,2.2,5.6
2014-12-04 09:54:00,Mostly Cloudy,60.0,,4.4,7.4
2014-12-04 10:54:00,Mostly Cloudy,51.0,,6.1,16.7
2014-12-04 11:54:00,Mostly Cloudy,47.0,,6.7,13.0
2014-12-04 12:54:00,Mostly Cloudy,45.0,,6.7,9.3
2014-12-04 13:54:00,Overcast,47.0,,6.7,5.6
2014-12-04 14:54:00,Overcast,47.0,,6.7,7.4
2014-12-04 15:54:00,Overcast,45.0,,6.1,5.6
2014-12-04 16:54:00,Overcast,49.0,,5.0,0.0
2014-12-04 17:54:00,Overcast,53.0,,5.0,5.6
2014-12-04 18:54:00,Overcast,51.0,,5.0,0.0
2014-12-04 19:54:00,Overcast,65.0,0.0,3.9,5.6
2014-12-04 20:54:00,Overcast,57.0,,5.0,0.0
2014-12-04 21:54:00,Overcast,73.0,,3.9,0.0
2014-12-04 22:54:00,Overcast,67.0,,3.9,0.0
2014-12-04 23:54:00,Overcast,62.0,,3.9,11.1
2014-12-05 00:54:00,Overcast,65.0,,3.9,5.6
2014-12-05 01:54:00,Mostly Cloudy,60.0,,3.9,9.3
2014-12-05 02:54:00,Overcast,62.0,,3.9,7.4
2014-12-05 03:54:00,Overcast,65.0,,3.9,11.1
2014-12-05 04:54:00,Overcast,65.0,,3.9,7.4
2014-12-05 05:54:00,Overcast,67.0,,3.9,9.3
2014-12-05 06:54:00,Overcast,67.0,,3.9,14.8
2014-12-05 07:54:00,Overcast,65.0,,3.9,7.4
2014-12-05 08:54:00,Overcast,63.0,,4.4,11.1
2014-12-05 09:54:00,Overcast,65.0,0.0,4.4,5.6
2014-12-05 10:54:00,Overcast,65.0,,4.4,7.4
2014-12-05 11:54:00,Light Rain,68.0,0.0,4.4,5.6
2014-12-05 12:05:00,Light Rain,70.0,0.0,4.0,5.6
2014-12-05 12:54:00,Light Rain,70.0,0.0,4.4,5.6
2014-12-05 13:54:00,Overcast,70.0,0.0,5.0,5.6
2014-12-05 14:28:00,Overcast,81.0,0.0,4.0,0.0
2014-12-05 14:54:00,Overcast,77.0,0.0,4.4,7.4
2014-12-05 15:54:00,Light Rain,83.0,0.0,4.4,9.3
2014-12-05 16:54:00,Light Rain,86.0,0.3,3.9,0.0
2014-12-05 17:54:00,Light Rain,89.0,0.0,3.9,5.6
2014-12-05 18:54:00,Overcast,89.0,0.0,3.9,7.4
2014-12-05 19:54:00,Light Rain,89.0,0.0,3.9,0.0
2014-12-05 20:54:00,Overcast,89.0,0.0,3.9,0.0
2014-12-05 21:54:00,Light Drizzle,93.0,0.0,3.9,0.0
2014-12-05 22:19:00,Overcast,93.0,0.0,4.0,0.0
2014-12-05 22:54:00,Overcast,89.0,0.0,4.4,0.0
2014-12-05 23:54:00,Overcast,93.0,,4.4,0.0
2014-12-06 00:40:00,Overcast,93.0,,4.0,0.0
2014-12-06 00:54:00,Overcast,93.0,,4.4,0.0
2014-12-06 01:54:00,Overcast,93.0,,4.4,5.6
2014-12-06 02:54:00,Overcast,93.0,,4.4,7.4
2014-12-06 02:58:00,Overcast,93.0,,4.0,7.4
2014-12-06 03:15:00,Overcast,100.0,,4.0,5.6
2014-12-06 03:54:00,Overcast,97.0,,4.4,0.0
2014-12-06 04:54:00,Overcast,93.0,,4.4,0.0
2014-12-06 05:54:00,Overcast,93.0,,4.4,0.0
2014-12-06 06:54:00,Overcast,93.0,,5.0,0.0
2014-12-06 07:54:00,Overcast,93.0,,5.0,0.0
2014-12-06 08:54:00,Overcast,92.0,0.0,5.6,0.0
2014-12-06 09:54:00,Overcast,89.0,,6.7,0.0
2014-12-06 10:54:00,Light Rain,86.0,0.0,7.8,0.0
2014-12-06 11:54:00,Overcast,83.0,0.0,8.9,0.0
2014-12-06 12:54:00,Light Rain,86.0,0.3,8.9,0.0
2014-12-06 13:54:00,Light Rain,89.0,1.0,8.9,0.0
2014-12-06 14:38:00,Rain,93.0,1.5,9.0,7.4
2014-12-06 14:54:00,Light Rain,96.0,2.3,8.9,5.6
2014-12-06 15:21:00,Light Rain,93.0,0.5,9.0,5.6
2014-12-06 15:54:00,Light Rain,96.0,0.8,8.9,0.0
2014-12-06 16:54:00,Light Rain,97.0,0.3,8.3,11.1
2014-12-06 17:26:00,Light Rain,100.0,0.5,8.0,5.6
2014-12-06 17:54:00,Light Rain,93.0,0.8,8.9,7.4
2014-12-06 18:17:00,Light Rain,93.0,0.5,9.0,11.1
2014-12-06 18:54:00,Light Rain,90.0,1.3,8.3,13.0
2014-12-06 19:12:00,Light Rain,87.0,0.3,8.0,14.8
2014-12-06 19:38:00,Rain,93.0,0.8,7.0,11.1
2014-12-06 19:54:00,Light Rain,90.0,1.0,7.2,13.0
2014-12-06 20:13:00,Light Rain,93.0,0.3,7.0,16.7
2014-12-06 20:54:00,Light Rain,89.0,1.8,6.7,18.5
2014-12-06 21:54:00,Light Rain,89.0,1.8,6.1,16.7
2014-12-06 22:54:00,Light Rain,89.0,1.3,5.6,18.5
2014-12-06 23:54:00,Light Rain,89.0,0.8,5.0,22.2
2014-12-07 00:54:00,Overcast,76.0,0.0,5.6,16.7
2014-12-07 01:54:00,Overcast,70.0,,4.4,18.5
2014-12-07 02:54:00,Mostly Cloudy,70.0,,4.4,14.8
2014-12-07 03:54:00,Mostly Cloudy,70.0,,3.9,24.1
2014-12-07 04:54:00,Scattered Clouds,67.0,,2.8,18.5
2014-12-07 05:54:00,Partly Cloudy,64.0,,2.2,16.7
2014-12-07 06:54:00,Scattered Clouds,64.0,,1.7,9.3
2014-12-07 07:54:00,Scattered Clouds,64.0,,1.7,13.0
2014-12-07 08:54:00,Scattered Clouds,57.0,,3.3,13.0
2014-12-07 09:54:00,Partly Cloudy,49.0,,4.4,14.8
2014-12-07 10:54:00,Partly Cloudy,40.0,,6.1,22.2
2014-12-07 11:54:00,Partly Cloudy,37.0,,6.7,22.2
2014-12-07 12:54:00,Partly Cloudy,33.0,,7.8,20.4
2014-12-07 13:54:00,Partly Cloudy,30.0,,8.3,18.5
2014-12-07 14:54:00,Partly Cloudy,29.0,,8.3,20.4
2014-12-07 15:54:00,Partly Cloudy,31.0,,7.2,13.0
2014-12-07 16:54:00,Scattered Clouds,34.0,,6.1,14.8
2014-12-07 17:54:00,Scattered Clouds,36.0,,5.0,11.1
2014-12-07 18:54:00,Partly Cloudy,38.0,,4.4,14.8
2014-12-07 19:54:00,Clear,38.0,,3.9,13.0
2014-12-07 20:45:00,Clear,41.0,,3.0,13.0
2014-12-07 20:54:00,Partly Cloudy,42.0,,2.8,16.7
2014-12-07 21:54:00,Partly Cloudy,43.0,,2.2,9.3
2014-12-07 22:54:00,Mostly Cloudy,46.0,,1.7,11.1
2014-12-07 23:54:00,Scattered Clouds,44.0,,1.7,18.5
2014-12-08 00:54:00,Scattered Clouds,44.0,,1.1,14.8
2014-12-08 01:54:00,Mostly Cloudy,42.0,,0.6,22.2
2014-12-08 02:54:00,Mostly Cloudy,44.0,,0.0,16.7
2014-12-08 03:54:00,Mostly Cloudy,46.0,,-0.6,13.0
2014-12-08 04:54:00,Overcast,47.0,,-1.1,11.1
2014-12-08 05:54:00,Overcast,47.0,,-0.6,13.0
2014-12-08 06:06:00,Overcast,47.0,,-1.0,14.8
2014-12-08 06:54:00,Overcast,47.0,,-0.6,14.8
2014-12-08 07:54:00,Overcast,47.0,,-0.6,13.0
2014-12-08 08:54:00,Overcast,52.0,,-0.6,16.7
2014-12-08 09:54:00,Overcast,59.0,,0.0,18.5
2014-12-08 10:54:00,Overcast,59.0,,0.6,20.4
2014-12-08 11:54:00,Overcast,59.0,,1.1,13.0
2014-12-08 12:54:00,Overcast,59.0,,1.1,11.1
2014-12-08 13:54:00,Overcast,61.0,,1.1,14.8
2014-12-08 14:54:00,Overcast,64.0,,1.7,22.2
2014-12-08 15:54:00,Overcast,64.0,,1.7,18.5
2014-12-08 16:54:00,Overcast,67.0,,1.1,13.0
2014-12-08 17:54:00,Overcast,67.0,,1.1,16.7
2014-12-08 18:54:00,Overcast,67.0,,1.1,14.8
2014-12-08 19:54:00,Overcast,70.0,,0.6,11.1
2014-12-08 20:54:00,Overcast,72.0,,0.6,20.4
2014-12-08 21:54:00,Overcast,72.0,,0.6,14.8
2014-12-08 22:54:00,Overcast,75.0,0.0,1.1,11.1
2014-12-08 23:05:00,Light Drizzle,75.0,0.0,1.0,7.4
2014-12-08 23:13:00,Light Drizzle,81.0,0.0,1.0,11.1
2014-12-08 23:26:00,Light Drizzle,87.0,0.0,1.0,11.1
2014-12-08 23:33:00,Light Drizzle,87.0,0.0,1.0,13.0
2014-12-08 23:54:00,Light Drizzle,92.0,0.3,0.6,9.3
2014-12-09 00:00:00,Light Drizzle,87.0,0.0,1.0,11.1
2014-12-09 00:05:00,Light Rain,87.0,0.0,1.0,9.3
2014-12-09 00:18:00,Light Rain,93.0,0.5,1.0,11.1
2014-12-09 00:42:00,Light Rain,93.0,1.0,1.0,11.1
2014-12-09 00:54:00,Light Rain,92.0,1.3,1.1,11.1
2014-12-09 01:45:00,Light Rain,93.0,0.8,1.0,11.1
2014-12-09 01:54:00,Light Rain,96.0,1.0,1.1,9.3
2014-12-09 02:07:00,Light Rain,93.0,0.8,1.0,11.1
2014-12-09 02:28:00,Light Rain,93.0,1.5,1.0,9.3
2014-12-09 02:54:00,Light Rain,92.0,1.5,1.1,9.3
2014-12-09 03:06:00,Rain,93.0,0.5,1.0,11.1
2014-12-09 03:16:00,Rain,93.0,1.3,1.0,11.1
2014-12-09 03:27:00,Rain,93.0,2.0,1.0,14.8
2014-12-09 03:41:00,Light Rain,93.0,2.3,1.0,14.8
2014-12-09 03:54:00,Light Rain,92.0,2.8,1.1,16.7
2014-12-09 04:08:00,Light Rain,93.0,0.3,1.0,18.5
2014-12-09 04:39:00,Light Rain,93.0,0.5,1.0,13.0
2014-12-09 04:45:00,Light Rain,93.0,0.8,1.0,14.8
2014-12-09 04:54:00,Light Rain,92.0,0.8,1.1,13.0
2014-12-09 05:19:00,Light Rain,93.0,0.3,1.0,13.0
2014-12-09 05:54:00,Light Rain,92.0,0.3,1.1,13.0
2014-12-09 06:16:00,Light Rain,93.0,0.3,2.0,13.0
2014-12-09 06:22:00,Light Rain,93.0,0.5,2.0,11.1
2014-12-09 06:54:00,Light Rain,96.0,1.5,1.7,9.3
2014-12-09 07:51:00,Light Rain,93.0,0.5,2.0,9.3
2014-12-09 07:54:00,Light Rain,93.0,0.5,2.2,5.6
2014-12-09 08:39:00,Light Rain,93.0,0.5,3.0,5.6
2014-12-09 08:54:00,Light Rain,97.0,0.5,3.3,9.3
2014-12-09 09:08:00,Light Rain,93.0,0.3,4.0,11.1
2014-12-09 09:54:00,Light Rain,93.0,1.0,3.9,13.0
2014-12-09 10:16:00,Light Rain,93.0,0.3,4.0,14.8
2014-12-09 10:54:00,Light Rain,89.0,0.5,4.4,14.8
2014-12-09 11:08:00,Light Rain,93.0,0.0,4.0,18.5
2014-12-09 11:54:00,Light Rain,89.0,0.5,5.6,13.0
2014-12-09 12:54:00,Light Rain,85.0,0.3,6.7,14.8
2014-12-09 13:54:00,Overcast,85.0,0.0,6.7,16.7
2014-12-09 14:14:00,Overcast,81.0,,7.0,24.1
2014-12-09 14:54:00,Light Rain,85.0,0.0,5.6,22.2
2014-12-09 15:54:00,Light Rain,82.0,0.0,5.6,22.2
2014-12-09 16:54:00,Light Rain,86.0,0.8,5.0,18.5
2014-12-09 17:54:00,Light Rain,89.0,1.5,5.0,13.0
2014-12-09 18:54:00,Light Rain,85.0,1.8,5.6,18.5
2014-12-09 19:54:00,Light Rain,85.0,1.0,5.6,20.4
2014-12-09 20:54:00,Light Rain,82.0,0.8,6.1,18.5
2014-12-09 21:54:00,Overcast,76.0,0.3,6.7,24.1
2014-12-09 22:54:00,Overcast,71.0,,6.7,16.7
2014-12-09 23:54:00,Mostly Cloudy,68.0,,6.7,22.2
2014-12-10 00:54:00,Mostly Cloudy,71.0,,6.1,18.5
2014-12-10 01:54:00,Mostly Cloudy,65.0,,6.1,18.5
2014-12-10 02:54:00,Mostly Cloudy,62.0,,6.1,29.6
2014-12-10 03:54:00,Mostly Cloudy,65.0,,5.0,18.5
2014-12-10 04:54:00,Mostly Cloudy,65.0,,5.6,20.4
2014-12-10 05:54:00,Scattered Clouds,70.0,,4.4,18.5
2014-12-10 06:54:00,Partly Cloudy,70.0,,4.4,16.7
2014-12-10 07:54:00,Partly Cloudy,67.0,,5.0,18.5
2014-12-10 08:54:00,Scattered Clouds,63.0,,6.7,16.7
2014-12-10 09:54:00,Scattered Clouds,58.0,,7.8,20.4
2014-12-10 10:54:00,Scattered Clouds,52.0,,8.3,37.0
2014-12-10 11:54:00,Scattered Clouds,50.0,,8.9,29.6
2014-12-10 12:54:00,Scattered Clouds,50.0,,9.4,24.1
2014-12-10 13:54:00,Mostly Cloudy,50.0,,8.3,31.5
2014-12-10 14:54:00,Mostly Cloudy,55.0,,6.7,31.5
2014-12-10 15:54:00,Mostly Cloudy,56.0,,6.1,33.3
2014-12-10 16:54:00,Mostly Cloudy,60.0,,5.0,24.1
2014-12-10 17:54:00,Mostly Cloudy,63.0,,4.4,27.8
2014-12-10 18:54:00,Mostly Cloudy,60.0,,4.4,31.5
2014-12-10 19:54:00,Overcast,60.0,,3.9,22.2
2014-12-10 20:54:00,Mostly Cloudy,60.0,,3.3,27.8
2014-12-10 21:54:00,Mostly Cloudy,62.0,,2.8,27.8
2014-12-10 22:54:00,Overcast,59.0,,2.8,22.2
2014-12-10 23:54:00,Overcast,59.0,,2.8,25.9
2014-12-11 00:54:00,Overcast,57.0,,2.8,25.9
2014-12-11 01:54:00,Overcast,57.0,,2.8,29.6
2014-12-11 02:54:00,Overcast,59.0,,2.2,29.6
2014-12-11 03:54:00,Mostly Cloudy,59.0,,1.7,27.8
2014-12-11 04:54:00,Mostly Cloudy,59.0,,1.7,22.2
2014-12-11 05:54:00,Mostly Cloudy,59.0,,1.7,22.2
2014-12-11 06:54:00,Scattered Clouds,59.0,,1.1,18.5
2014-12-11 07:54:00,Scattered Clouds,61.0,,0.6,22.2
2014-12-11 08:54:00,Mostly Cloudy,57.0,,1.7,25.9
2014-12-11 09:54:00,Mostly Cloudy,55.0,,2.2,38.9
2014-12-11 10:54:00,Mostly Cloudy,50.0,,2.8,25.9
2014-12-11 11:54:00,Mostly Cloudy,51.0,,3.3,25.9
2014-12-11 12:15:00,Light Snow,48.0,0.0,3.0,31.5
2014-12-11 12:28:00,Light Snow,56.0,0.0,2.0,20.4
2014-12-11 12:37:00,Light Snow,70.0,0.0,1.0,25.9
2014-12-11 12:40:00,Light Snow,70.0,0.0,1.0,25.9
2014-12-11 12:49:00,Snow,80.0,0.0,0.0,27.8
2014-12-11 12:54:00,Snow,85.0,0.0,-0.6,24.1
2014-12-11 13:10:00,Light Snow,93.0,0.0,-1.0,18.5
2014-12-11 13:19:00,Light Snow,93.0,0.3,-1.0,14.8
2014-12-11 13:48:00,Light Snow,93.0,0.5,-1.0,14.8
2014-12-11 13:54:00,Light Snow,92.0,0.5,-0.6,14.8
2014-12-11 14:06:00,Light Snow,87.0,0.0,0.0,13.0
2014-12-11 14:09:00,Light Snow,87.0,0.0,0.0,13.0
2014-12-11 14:17:00,Light Snow,87.0,0.0,0.0,13.0
2014-12-11 14:54:00,Overcast,88.0,0.0,0.0,11.1
2014-12-11 15:54:00,Light Snow,59.0,0.0,2.2,29.6
2014-12-11 16:19:00,Overcast,60.0,0.0,2.0,13.0
2014-12-11 16:54:00,Overcast,62.0,0.0,2.2,18.5
2014-12-11 17:54:00,Overcast,64.0,,1.7,11.1
2014-12-11 18:34:00,Light Snow,70.0,0.0,2.0,13.0
2014-12-11 18:54:00,Light Snow,72.0,0.0,1.7,14.8
2014-12-11 19:20:00,Overcast,75.0,0.0,1.0,7.4
2014-12-11 19:54:00,Overcast,70.0,0.0,1.7,9.3
2014-12-11 20:54:00,Mostly Cloudy,55.0,,2.2,11.1
2014-12-11 21:54:00,Overcast,44.0,,2.8,16.7
2014-12-11 22:54:00,Overcast,48.0,0.0,2.2,11.1
2014-12-11 23:54:00,Overcast,37.0,,2.8,13.0
2014-12-12 00:54:00,Overcast,36.0,,2.8,13.0
2014-12-12 01:54:00,Overcast,36.0,,2.8,11.1
2014-12-12 02:54:00,Overcast,37.0,,2.8,14.8
2014-12-12 03:54:00,Overcast,41.0,,2.8,13.0
2014-12-12 04:54:00,Overcast,44.0,,2.8,11.1
2014-12-12 05:54:00,Overcast,48.0,,2.8,13.0
2014-12-12 06:54:00,Overcast,52.0,,2.8,13.0
2014-12-12 07:54:00,Overcast,54.0,,2.8,14.8
2014-12-12 08:54:00,Mostly Cloudy,55.0,,3.3,18.5
2014-12-12 09:54:00,Overcast,55.0,,3.9,22.2
2014-12-12 10:54:00,Mostly Cloudy,53.0,,5.0,22.2
2014-12-12 11:54:00,Overcast,53.0,,5.0,22.2
2014-12-12 12:54:00,Overcast,53.0,,5.0,25.9
2014-12-12 13:54:00,Mostly Cloudy,53.0,,5.0,25.9
2014-12-12 14:54:00,Mostly Cloudy,53.0,,5.0,27.8
2014-12-12 15:54:00,Mostly Cloudy,53.0,,4.4,14.8
2014-12-12 16:54:00,Overcast,57.0,,3.9,22.2
2014-12-12 17:54:00,Overcast,57.0,,3.9,13.0
2014-12-12 18:54:00,Scattered Clouds,62.0,,2.8,14.8
2014-12-12 19:54:00,Partly Cloudy,70.0,,1.1,18.5
2014-12-12 20:54:00,Clear,72.0,,0.6,13.0
2014-12-12 21:54:00,Clear,73.0,,0.0,13.0
2014-12-12 22:54:00,Partly Cloudy,69.0,,0.0,7.4
2014-12-12 23:54:00,Mostly Cloudy,61.0,,0.6,11.1
2014-12-13 00:54:00,Mostly Cloudy,59.0,,1.1,9.3
2014-12-13 01:54:00,Scattered Clouds,69.0,,-0.6,0.0
2014-12-13 02:54:00,Partly Cloudy,72.0,,-1.7,0.0
2014-12-13 03:54:00,Clear,75.0,,-1.7,5.6
2014-12-13 04:54:00,Partly Cloudy,78.0,,-2.2,0.0
2014-12-13 05:54:00,Mostly Cloudy,72.0,,-1.1,0.0
2014-12-13 06:54:00,Mostly Cloudy,78.0,,-1.7,5.6
2014-12-13 07:54:00,Haze,81.0,,-2.2,0.0
2014-12-13 08:54:00,Haze,67.0,,1.7,7.4
2014-12-13 09:54:00,Haze,57.0,,3.9,9.3
2014-12-13 10:54:00,Mostly Cloudy,58.0,,4.4,20.4
2014-12-13 11:54:00,Mostly Cloudy,53.0,,5.6,13.0
2014-12-13 12:54:00,Mostly Cloudy,55.0,,5.6,18.5
2014-12-13 13:54:00,Mostly Cloudy,53.0,,6.1,11.1
2014-12-13 14:54:00,Mostly Cloudy,53.0,,6.1,11.1
2014-12-13 15:54:00,Overcast,58.0,,5.6,7.4
2014-12-13 16:54:00,Mostly Cloudy,60.0,,5.0,9.3
2014-12-13 17:54:00,Overcast,65.0,,3.9,9.3
2014-12-13 18:54:00,Overcast,70.0,,2.8,0.0
2014-12-13 19:54:00,Mostly Cloudy,72.0,,1.7,0.0
2014-12-13 20:54:00,Overcast,76.0,,1.7,7.4
2014-12-13 21:54:00,Overcast,72.0,,1.7,5.6
2014-12-13 22:54:00,Mostly Cloudy,72.0,,1.7,7.4
2014-12-13 23:54:00,Scattered Clouds,72.0,,1.7,7.4
2014-12-14 00:54:00,Scattered Clouds,78.0,,0.6,9.3
2014-12-14 01:54:00,Partly Cloudy,78.0,,0.6,0.0
2014-12-14 02:54:00,Partly Cloudy,82.0,,-0.6,0.0
2014-12-14 03:54:00,Mostly Cloudy,85.0,,-0.6,0.0
2014-12-14 04:54:00,Mostly Cloudy,82.0,,0.6,0.0
2014-12-14 05:54:00,Scattered Clouds,82.0,,0.6,0.0
2014-12-14 06:54:00,Mostly Cloudy,88.0,,-1.1,5.6
2014-12-14 07:54:00,Mostly Cloudy,92.0,,-0.6,5.6
2014-12-14 08:54:00,Mostly Cloudy,82.0,,2.8,0.0
2014-12-14 09:54:00,Mostly Cloudy,77.0,,4.4,0.0
2014-12-14 10:54:00,Overcast,74.0,,6.1,5.6
2014-12-14 11:54:00,Overcast,66.0,,8.9,0.0
2014-12-14 12:54:00,Overcast,61.0,,10.0,13.0
