,conds,hum,precipm,tempm,wspdm
2014-09-03 17:54:00,Mostly Cloudy,56.0,,27.8,0.0
2014-09-03 18:54:00,Mostly Cloudy,64.0,,26.1,9.3
2014-09-03 19:54:00,Mostly Cloudy,73.0,,24.0,0.0
2014-09-03 20:54:00,Mostly Cloudy,73.0,,23.9,0.0
2014-09-03 21:54:00,Mostly Cloudy,81.0,,21.7,0.0
2014-09-03 22:54:00,Scattered Clouds,87.0,,21.1,0.0
2014-09-03 23:54:00,Scattered Clouds,87.0,,20.6,0.0
2014-09-04 00:54:00,Scattered Clouds,90.0,,20.0,0.0
2014-09-04 01:54:00,Scattered Clouds,90.0,,19.4,0.0
2014-09-04 02:54:00,Partly Cloudy,93.0,,18.9,0.0
2014-09-04 03:54:00,Partly Cloudy,93.0,,18.9,0.0
2014-09-04 04:54:00,Partly Cloudy,97.0,,18.3,0.0
2014-09-04 05:54:00,Mostly Cloudy,93.0,,19.4,0.0
2014-09-04 06:54:00,Mostly Cloudy,93.0,,19.4,0.0
2014-09-04 07:45:00,Mostly Cloudy,83.0,,22.0,0.0
2014-09-04 07:54:00,Mostly Cloudy,87.0,,21.7,0.0
2014-09-04 08:34:00,Mostly Cloudy,88.0,,23.0,0.0
2014-09-04 08:54:00,Mostly Cloudy,84.0,,23.9,0.0
2014-09-04 09:54:00,Scattered Clouds,79.0,,25.0,5.6
2014-09-04 10:54:00,Scattered Clouds,69.0,,26.7,11.1
2014-09-04 11:54:00,Mostly Cloudy,60.0,,27.2,9.3
2014-09-04 12:54:00,Scattered Clouds,58.0,,28.3,14.8
2014-09-04 13:54:00,Scattered Clouds,56.0,,28.9,14.8
2014-09-04 14:54:00,Scattered Clouds,53.0,,29.4,13.0
2014-09-04 15:54:00,Scattered Clouds,55.0,,29.4,13.0
2014-09-04 16:54:00,Scattered Clouds,56.0,,28.9,16.7
2014-09-04 17:54:00,Scattered Clouds,58.0,,28.3,18.5
2014-09-04 18:54:00,Scattered Clouds,65.0,,27.2,7.4
2014-09-04 19:54:00,Mostly Cloudy,66.0,,26.1,5.6
2014-09-04 20:54:00,Mostly Cloudy,71.0,,25.6,5.6
2014-09-04 21:54:00,Mostly Cloudy,78.0,,25.0,0.0
2014-09-04 22:54:00,Scattered Clouds,85.0,,24.4,0.0
2014-09-04 23:54:00,Clear,91.0,,24.4,7.4
2014-09-05 00:54:00,Scattered Clouds,94.0,,23.9,0.0
2014-09-05 01:54:00,Scattered Clouds,93.0,,23.3,0.0
2014-09-05 02:54:00,Mostly Cloudy,93.0,,22.8,0.0
2014-09-05 03:54:00,Scattered Clouds,93.0,,22.8,0.0
2014-09-05 04:54:00,Scattered Clouds,97.0,,22.2,5.6
2014-09-05 05:54:00,Partly Cloudy,93.0,,22.2,5.6
2014-09-05 06:54:00,Scattered Clouds,96.0,,21.7,0.0
2014-09-05 07:41:00,Scattered Clouds,100.0,,22.0,5.6
2014-09-05 07:46:00,Mostly Cloudy,100.0,,22.0,0.0
2014-09-05 07:54:00,Overcast,97.0,,22.2,7.4
2014-09-05 08:00:00,Overcast,100.0,,22.0,7.4
2014-09-05 08:14:00,Overcast,100.0,,22.0,5.6
2014-09-05 08:38:00,Mostly Cloudy,94.0,,23.0,5.6
2014-09-05 08:54:00,Mostly Cloudy,93.0,,23.3,0.0
2014-09-05 09:54:00,Scattered Clouds,78.0,,26.0,0.0
2014-09-05 10:54:00,Scattered Clouds,71.0,,27.8,0.0
2014-09-05 11:54:00,Scattered Clouds,63.0,,28.9,5.6
2014-09-05 12:54:00,Scattered Clouds,57.0,,30.6,13.0
2014-09-05 13:54:00,Scattered Clouds,57.0,,31.1,7.4
2014-09-05 14:54:00,Scattered Clouds,57.0,,31.1,7.4
2014-09-05 15:54:00,Scattered Clouds,59.0,,31.7,9.3
2014-09-05 16:54:00,Scattered Clouds,67.0,,30.0,9.3
2014-09-05 18:54:00,Scattered Clouds,69.0,,28.9,11.1
2014-09-05 19:54:00,Scattered Clouds,79.0,,27.2,11.1
2014-09-05 20:54:00,Mostly Cloudy,81.0,,26.7,7.4
2014-09-05 21:54:00,Scattered Clouds,79.0,,26.7,9.3
2014-09-05 22:54:00,Partly Cloudy,82.0,,26.1,5.6
2014-09-05 23:54:00,Clear,84.0,,25.0,5.6
2014-09-06 00:54:00,Partly Cloudy,84.0,,25.0,0.0
2014-09-06 01:54:00,Partly Cloudy,91.0,,24.4,5.6
2014-09-06 02:54:00,Clear,87.0,,24.4,7.4
2014-09-06 03:54:00,Clear,90.0,,23.9,7.4
2014-09-06 04:54:00,Partly Cloudy,93.0,,23.3,5.6
2014-09-06 05:54:00,Partly Cloudy,91.0,,23.3,5.6
2014-09-06 06:54:00,Scattered Clouds,93.0,,22.8,0.0
2014-09-06 07:54:00,Scattered Clouds,87.0,,24.4,5.6
2014-09-06 08:54:00,Mostly Cloudy,79.0,,26.7,9.3
2014-09-06 09:54:00,Mostly Cloudy,74.0,,28.0,14.8
2014-09-06 10:54:00,Scattered Clouds,63.0,,30.0,11.1
2014-09-06 11:54:00,Scattered Clouds,57.0,,31.1,14.8
2014-09-06 12:54:00,Scattered Clouds,54.0,,32.2,18.5
2014-09-06 13:54:00,Mostly Cloudy,50.0,,32.8,13.0
2014-09-06 14:54:00,Mostly Cloudy,48.0,,33.3,14.8
2014-09-06 15:54:00,Scattered Clouds,47.0,,32.8,14.8
2014-09-06 16:54:00,Scattered Clouds,52.0,,31.7,13.0
2014-09-06 17:54:00,Mostly Cloudy,57.0,,30.0,13.0
2014-09-06 18:54:00,Mostly Cloudy,65.0,,28.3,0.0
2014-09-06 19:23:00,Thunderstorm,70.0,,27.0,40.7
2014-09-06 19:31:00,Thunderstorms and Rain,88.0,0.0,23.0,70.4
2014-09-06 19:34:00,Heavy Thunderstorms with Small Hail,83.0,,22.0,51.9
2014-09-06 19:40:00,Heavy Thunderstorms and Rain,78.0,5.8,23.0,16.7
2014-09-06 19:50:00,Heavy Thunderstorms and Rain,88.0,14.7,22.0,0.0
2014-09-06 19:54:00,Light Thunderstorms and Rain,90.0,15.5,21.7,7.4
2014-09-06 20:08:00,Light Thunderstorms and Rain,88.0,0.3,22.0,18.5
2014-09-06 20:54:00,Light Thunderstorms and Rain,93.0,0.8,22.2,0.0
2014-09-06 21:18:00,Light Rain,100.0,0.3,22.0,0.0
2014-09-06 21:54:00,Mostly Cloudy,93.0,0.3,22.2,0.0
2014-09-06 22:54:00,Mostly Cloudy,97.0,,22.2,7.4
2014-09-06 23:54:00,Mostly Cloudy,97.0,,22.2,0.0
2014-09-07 00:54:00,Mostly Cloudy,91.0,,22.2,0.0
2014-09-07 01:22:00,Mostly Cloudy,94.0,,22.0,0.0
2014-09-07 01:54:00,Overcast,91.0,,22.2,7.4
2014-09-07 02:54:00,Mostly Cloudy,81.0,,21.7,13.0
2014-09-07 03:18:00,Mostly Cloudy,83.0,,21.0,9.3
2014-09-07 03:54:00,Mostly Cloudy,81.0,,20.6,9.3
2014-09-07 04:54:00,Mostly Cloudy,70.0,,20.0,13.0
2014-09-07 05:54:00,Mostly Cloudy,76.0,,19.4,7.4
2014-09-07 06:54:00,Mostly Cloudy,76.0,,19.4,9.3
2014-09-07 07:54:00,Mostly Cloudy,73.0,,19.4,14.8
2014-09-07 08:54:00,Mostly Cloudy,65.0,,20.0,18.5
2014-09-07 09:54:00,Mostly Cloudy,57.0,,20.6,11.1
2014-09-07 10:54:00,Mostly Cloudy,50.0,,23.3,14.8
2014-09-07 11:54:00,Scattered Clouds,48.0,,23.9,13.0
2014-09-07 12:54:00,Scattered Clouds,42.0,,25.0,14.8
2014-09-07 13:54:00,Scattered Clouds,42.0,,25.6,13.0
2014-09-07 14:54:00,Scattered Clouds,39.0,,26.1,13.0
2014-09-07 15:54:00,Scattered Clouds,35.0,,26.7,0.0
2014-09-07 16:54:00,Mostly Cloudy,36.0,,26.1,11.1
2014-09-07 17:54:00,Mostly Cloudy,48.0,,25.0,11.1
2014-09-07 18:54:00,Mostly Cloudy,55.0,,23.3,5.6
2014-09-07 19:54:00,Mostly Cloudy,43.0,,23.3,7.4
2014-09-07 20:54:00,Overcast,48.0,,22.8,5.6
2014-09-07 21:54:00,Overcast,63.0,,20.6,0.0
2014-09-07 22:54:00,Overcast,68.0,,20.0,7.4
2014-09-07 23:54:00,Overcast,73.0,,19.0,0.0
2014-09-08 00:54:00,Mostly Cloudy,65.0,,20.0,0.0
2014-09-08 01:54:00,Mostly Cloudy,80.0,,17.8,5.6
2014-09-08 02:54:00,Mostly Cloudy,75.0,,18.9,0.0
2014-09-08 03:54:00,Mostly Cloudy,78.0,,18.3,0.0
2014-09-08 04:54:00,Mostly Cloudy,84.0,,17.2,0.0
2014-09-08 05:54:00,Mostly Cloudy,78.0,,17.8,0.0
2014-09-08 06:54:00,Mostly Cloudy,78.0,,18.3,7.4
2014-09-08 07:54:00,Mostly Cloudy,81.0,,18.9,9.3
2014-09-08 08:54:00,Mostly Cloudy,78.0,,21.1,16.7
2014-09-08 09:54:00,Overcast,76.0,,22.2,14.8
2014-09-08 10:54:00,Overcast,73.0,,22.8,20.4
2014-09-08 11:54:00,Mostly Cloudy,66.0,,23.3,25.9
2014-09-08 12:54:00,Overcast,68.0,,22.8,16.7
2014-09-08 13:54:00,Overcast,66.0,,22.8,27.8
2014-09-08 14:54:00,Overcast,57.0,,22.8,29.6
2014-09-08 15:54:00,Mostly Cloudy,59.0,,22.8,29.6
2014-09-08 16:54:00,Mostly Cloudy,57.0,,22.2,25.9
2014-09-08 17:54:00,Mostly Cloudy,59.0,,22.2,25.9
2014-09-08 18:54:00,Mostly Cloudy,61.0,,21.7,24.1
2014-09-08 19:54:00,Light Rain,65.0,0.0,21.1,20.4
2014-09-08 20:54:00,Mostly Cloudy,65.0,0.0,21.1,20.4
2014-09-08 21:54:00,Overcast,68.0,,21.1,20.4
2014-09-08 22:45:00,Overcast,68.0,,21.0,22.2
2014-09-08 22:54:00,Overcast,68.0,,21.1,20.4
2014-09-08 22:56:00,Overcast,68.0,,21.0,22.2
2014-09-08 23:16:00,Overcast,73.0,,21.0,16.7
2014-09-08 23:54:00,Light Drizzle,84.0,0.0,19.4,16.7
2014-09-09 00:04:00,Overcast,83.0,0.0,20.0,11.1
2014-09-09 00:41:00,Overcast,88.0,,19.0,9.3
2014-09-09 00:54:00,Overcast,84.0,0.0,18.9,9.3
2014-09-09 01:10:00,Overcast,83.0,,19.0,9.3
2014-09-09 01:35:00,Overcast,83.0,,19.0,13.0
2014-09-09 01:54:00,Overcast,81.0,,19.4,11.1
2014-09-09 02:00:00,Overcast,83.0,,19.0,7.4
2014-09-09 02:46:00,Overcast,83.0,,19.0,9.3
2014-09-09 02:54:00,Overcast,79.0,,19.4,11.1
2014-09-09 03:36:00,Overcast,83.0,,19.0,11.1
2014-09-09 03:54:00,Overcast,79.0,,19.4,14.8
2014-09-09 04:54:00,Overcast,79.0,,19.4,13.0
2014-09-09 05:54:00,Overcast,81.0,,19.4,18.5
2014-09-09 06:54:00,Overcast,78.0,,20.0,14.8
2014-09-09 07:16:00,Overcast,78.0,,20.0,11.1
2014-09-09 07:54:00,Overcast,78.0,,20.6,20.4
2014-09-09 08:54:00,Overcast,78.0,,20.6,16.7
2014-09-09 09:54:00,Light Drizzle,76.0,0.0,21.1,14.8
2014-09-09 10:54:00,Overcast,76.0,0.0,21.1,18.5
2014-09-09 11:54:00,Overcast,73.0,,22.2,16.7
2014-09-09 12:54:00,Overcast,71.0,,22.8,25.9
2014-09-09 13:54:00,Overcast,68.0,,23.3,18.5
2014-09-09 15:54:00,Mostly Cloudy,64.0,,24.4,18.5
2014-09-09 16:54:00,Overcast,65.0,,24.0,18.5
2014-09-09 17:54:00,Overcast,64.0,,23.9,20.4
2014-09-09 18:54:00,Mostly Cloudy,66.0,,23.3,20.4
2014-09-09 19:54:00,Mostly Cloudy,68.0,,22.8,13.0
2014-09-09 20:54:00,Mostly Cloudy,68.0,,22.8,18.5
2014-09-09 21:54:00,Mostly Cloudy,73.0,,22.2,18.5
2014-09-09 22:54:00,Mostly Cloudy,75.0,,21.7,16.7
2014-09-09 23:39:00,Mostly Cloudy,78.0,,21.0,14.8
2014-09-09 23:54:00,Mostly Cloudy,78.0,,21.1,14.8
2014-09-10 00:54:00,Mostly Cloudy,78.0,,21.1,14.8
2014-09-10 01:54:00,Overcast,81.0,,20.6,11.1
2014-09-10 02:29:00,Overcast,78.0,,21.0,9.3
2014-09-10 02:43:00,Mostly Cloudy,78.0,,21.0,7.4
2014-09-10 02:54:00,Overcast,81.0,,20.6,7.4
2014-09-10 02:58:00,Overcast,78.0,,21.0,5.6
2014-09-10 03:32:00,Overcast,83.0,,20.0,7.4
2014-09-10 03:54:00,Mostly Cloudy,84.0,,20.0,5.6
2014-09-10 04:54:00,Mostly Cloudy,84.0,,20.0,5.6
2014-09-10 05:54:00,Mostly Cloudy,81.0,,20.0,11.1
2014-09-10 06:05:00,Mostly Cloudy,88.0,,19.0,16.7
2014-09-10 06:38:00,Mostly Cloudy,88.0,,19.0,11.1
2014-09-10 06:54:00,Mostly Cloudy,81.0,,19.4,13.0
2014-09-10 07:36:00,Mostly Cloudy,83.0,,20.0,11.1
2014-09-10 07:54:00,Mostly Cloudy,78.0,,20.0,7.4
2014-09-10 08:54:00,Mostly Cloudy,78.0,,20.6,7.4
2014-09-10 09:40:00,Overcast,78.0,,21.0,9.3
2014-09-10 09:54:00,Overcast,70.0,,21.7,13.0
2014-09-10 10:05:00,Overcast,69.0,,22.0,11.1
2014-09-10 10:54:00,Overcast,68.0,,22.2,5.6
2014-09-10 11:54:00,Overcast,66.0,,22.8,5.6
2014-09-10 12:54:00,Mostly Cloudy,64.0,,24.4,9.3
2014-09-10 13:54:00,Mostly Cloudy,60.0,,25.0,7.4
2014-09-10 14:54:00,Mostly Cloudy,58.0,,25.6,0.0
2014-09-10 15:54:00,Mostly Cloudy,56.0,,26.1,11.1
2014-09-10 16:54:00,Mostly Cloudy,60.0,,25.0,7.4
2014-09-10 17:54:00,Scattered Clouds,62.0,,25.0,7.4
2014-09-10 18:54:00,Mostly Cloudy,62.0,,23.9,9.3
2014-09-10 19:54:00,Scattered Clouds,68.0,,22.2,7.4
2014-09-10 20:54:00,Mostly Cloudy,70.0,,21.7,7.4
2014-09-10 21:54:00,Mostly Cloudy,73.0,,21.1,0.0
2014-09-10 22:54:00,Mostly Cloudy,73.0,,21.1,0.0
2014-09-10 23:54:00,Mostly Cloudy,68.0,,21.1,7.4
2014-09-11 00:54:00,Mostly Cloudy,73.0,,21.1,7.4
2014-09-11 01:54:00,Mostly Cloudy,78.0,,21.1,7.4
2014-09-11 02:54:00,Overcast,84.0,,21.1,11.1
2014-09-11 03:54:00,Mostly Cloudy,87.0,,20.6,5.6
2014-09-11 04:54:00,Scattered Clouds,90.0,,20.6,5.6
2014-09-11 04:58:00,Scattered Clouds,88.0,,21.0,7.4
2014-09-11 05:39:00,Mostly Cloudy,88.0,,21.0,9.3
2014-09-11 05:50:00,Scattered Clouds,94.0,,20.0,7.4
2014-09-11 05:54:00,Scattered Clouds,93.0,,20.0,5.6
2014-09-11 06:22:00,Mostly Cloudy,94.0,,20.0,7.4
2014-09-11 06:43:00,Mostly Cloudy,94.0,,20.0,7.4
2014-09-11 06:54:00,Mostly Cloudy,93.0,,20.0,9.3
2014-09-11 07:24:00,Mostly Cloudy,88.0,,21.0,11.1
2014-09-11 07:51:00,Mostly Cloudy,88.0,,21.0,13.0
2014-09-11 07:54:00,Mostly Cloudy,90.0,,21.1,13.0
2014-09-11 08:54:00,Mostly Cloudy,81.0,,22.8,14.8
2014-09-11 09:54:00,Mostly Cloudy,74.0,,24.4,24.1
2014-09-11 10:54:00,Mostly Cloudy,71.0,,25.6,14.8
2014-09-11 11:54:00,Mostly Cloudy,65.0,,27.2,16.7
2014-09-11 12:54:00,Scattered Clouds,57.0,,29.4,13.0
2014-09-11 13:54:00,Scattered Clouds,51.0,,31.1,16.7
2014-09-11 14:54:00,Mostly Cloudy,51.0,,31.1,13.0
2014-09-11 15:54:00,Mostly Cloudy,55.0,,30.0,11.1
2014-09-11 16:54:00,Overcast,59.0,,29.4,7.4
2014-09-11 17:54:00,Overcast,61.0,,29.4,0.0
2014-09-11 18:54:00,Mostly Cloudy,77.0,0.0,27.2,0.0
2014-09-11 19:54:00,Mostly Cloudy,79.0,,26.1,5.6
2014-09-11 20:54:00,Mostly Cloudy,74.0,,26.1,5.6
2014-09-11 21:54:00,Mostly Cloudy,71.0,,25.0,7.4
2014-09-11 22:54:00,Scattered Clouds,76.0,,23.9,7.4
2014-09-11 23:54:00,Scattered Clouds,66.0,,23.3,18.5
2014-09-12 00:54:00,Scattered Clouds,73.0,,21.1,7.4
2014-09-12 01:54:00,Mostly Cloudy,68.0,,20.6,11.1
2014-09-12 02:54:00,Mostly Cloudy,73.0,,19.4,7.4
2014-09-12 03:54:00,Scattered Clouds,78.0,,17.8,5.6
2014-09-12 04:54:00,Scattered Clouds,73.0,,18.0,11.1
2014-09-12 05:54:00,Scattered Clouds,70.0,,17.8,11.1
2014-09-12 06:54:00,Scattered Clouds,72.0,,17.2,7.4
2014-09-12 07:54:00,Scattered Clouds,68.0,,18.0,7.4
2014-09-12 08:54:00,Scattered Clouds,63.0,,18.9,14.8
2014-09-12 09:54:00,Mostly Cloudy,59.0,,20.0,14.8
2014-09-12 10:54:00,Mostly Cloudy,57.0,,20.6,7.4
2014-09-12 11:54:00,Mostly Cloudy,53.0,,22.2,7.4
2014-09-12 12:54:00,Mostly Cloudy,50.0,,23.3,13.0
2014-09-12 13:54:00,Mostly Cloudy,48.0,,23.9,13.0
2014-09-12 14:54:00,Mostly Cloudy,46.0,,24.4,9.3
2014-09-12 15:54:00,Mostly Cloudy,46.0,,24.4,11.1
2014-09-12 16:54:00,Mostly Cloudy,48.0,,24.4,9.3
2014-09-12 17:54:00,Mostly Cloudy,46.0,,24.4,7.4
2014-09-12 18:54:00,Mostly Cloudy,59.0,,22.2,13.0
2014-09-12 19:54:00,Mostly Cloudy,58.0,,20.6,9.3
2014-09-12 20:54:00,Mostly Cloudy,63.0,,19.4,5.6
2014-09-12 21:54:00,Mostly Cloudy,68.0,,18.9,7.4
2014-09-12 22:54:00,Mostly Cloudy,63.0,,18.9,5.6
2014-09-12 23:54:00,Mostly Cloudy,63.0,,18.3,7.4
2014-09-13 00:54:00,Scattered Clouds,67.0,,17.8,7.4
2014-09-13 01:54:00,Mostly Cloudy,70.0,,17.2,0.0
2014-09-13 02:54:00,Mostly Cloudy,70.0,,17.2,9.3
2014-09-13 03:54:00,Mostly Cloudy,72.0,,16.7,7.4
2014-09-13 04:54:00,Mostly Cloudy,75.0,,16.7,7.4
2014-09-13 05:54:00,Mostly Cloudy,75.0,,17.2,9.3
2014-09-13 06:54:00,Overcast,81.0,,17.2,9.3
2014-09-13 07:54:00,Mostly Cloudy,80.0,,17.8,7.4
2014-09-13 08:49:00,Overcast,83.0,0.0,19.0,7.4
2014-09-13 08:54:00,Overcast,79.0,0.0,19.4,7.4
2014-09-13 09:54:00,Overcast,78.0,,20.0,11.1
2014-09-13 10:54:00,Overcast,78.0,,20.0,9.3
2014-09-13 11:48:00,Heavy Rain,88.0,0.5,19.0,0.0
2014-09-13 11:54:00,Rain,87.0,1.8,19.4,0.0
2014-09-13 12:08:00,Light Rain,83.0,0.0,20.0,0.0
2014-09-13 12:54:00,Light Rain,90.0,0.0,20.0,5.6
2014-09-13 13:02:00,Light Rain,88.0,0.3,20.0,5.6
2014-09-13 13:12:00,Light Rain,94.0,0.5,19.0,7.4
2014-09-13 13:49:00,Light Rain,94.0,1.3,19.0,0.0
2014-09-13 13:54:00,Light Rain,93.0,1.5,19.4,7.4
2014-09-13 14:06:00,Light Rain,94.0,0.3,19.0,0.0
2014-09-13 14:54:00,Light Rain,90.0,0.5,20.0,7.4
2014-09-13 15:54:00,Overcast,87.0,0.0,19.4,11.1
2014-09-13 16:14:00,Overcast,88.0,,19.0,11.1
2014-09-13 16:47:00,Overcast,88.0,,19.0,14.8
2014-09-13 16:54:00,Overcast,81.0,,19.4,14.8
2014-09-13 17:21:00,Overcast,83.0,,18.0,18.5
2014-09-13 17:38:00,Mostly Cloudy,78.0,,19.0,14.8
2014-09-13 17:54:00,Mostly Cloudy,73.0,,19.4,13.0
2014-09-13 18:54:00,Scattered Clouds,73.0,,18.9,11.1
2014-09-13 19:54:00,Scattered Clouds,78.0,,17.2,0.0
2014-09-13 20:54:00,Partly Cloudy,87.0,,16.1,7.4
2014-09-13 21:54:00,Partly Cloudy,90.0,,15.0,0.0
2014-09-13 22:54:00,Partly Cloudy,96.0,,12.8,5.6
2014-09-13 23:54:00,Partly Cloudy,89.0,,13.9,7.4
2014-09-14 00:54:00,Clear,87.0,,14.4,11.1
2014-09-14 01:54:00,Clear,80.0,,13.3,5.6
2014-09-14 02:54:00,Clear,80.0,,12.8,0.0
2014-09-14 03:54:00,Clear,83.0,,12.2,7.4
2014-09-14 04:54:00,Clear,86.0,,11.1,5.6
2014-09-14 05:54:00,Clear,89.0,,10.0,0.0
2014-09-14 06:54:00,Scattered Clouds,89.0,,10.0,0.0
2014-09-14 07:54:00,Scattered Clouds,77.0,,12.8,0.0
2014-09-14 08:54:00,Mostly Cloudy,70.0,,14.4,9.3
2014-09-14 09:54:00,Mostly Cloudy,60.0,,15.6,14.8
2014-09-14 10:54:00,Mostly Cloudy,56.0,,16.7,14.8
2014-09-14 11:54:00,Mostly Cloudy,52.0,,17.8,0.0
2014-09-14 12:54:00,Mostly Cloudy,50.0,,18.9,7.4
2014-09-14 13:54:00,Mostly Cloudy,45.0,,19.4,9.3
2014-09-14 14:54:00,Mostly Cloudy,47.0,,20.0,11.1
2014-09-14 15:54:00,Mostly Cloudy,47.0,,20.0,13.0
2014-09-14 16:54:00,Mostly Cloudy,47.0,,19.4,7.4
2014-09-14 17:54:00,Mostly Cloudy,51.0,,19.4,5.6
2014-09-14 18:54:00,Mostly Cloudy,52.0,,18.9,7.4
2014-09-14 19:54:00,Mostly Cloudy,69.0,,15.6,0.0
2014-09-14 20:54:00,Partly Cloudy,72.0,,15.0,0.0
2014-09-14 21:54:00,Clear,84.0,,13.3,0.0
2014-09-14 22:54:00,Clear,90.0,,12.2,0.0
2014-09-14 23:54:00,Partly Cloudy,89.0,,11.7,0.0
2014-09-15 00:54:00,Mostly Cloudy,89.0,,11.7,0.0
